ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
61,Consumer Discretionary,031430_KS,039130_KS,0.931820387,0.597351425,0.868289233,0.356828725,1.225117958,"Shinsegae International Co., Ltd",Hanatour Service Inc,0.459120827
64,Financials,006800_KS,316140_KS,0.90736127,0.599115651,0.823304474,0.358939563,1.182244037,"Mirae Asset Daewoo Co., Ltd",Woori Financial Group Inc,0.451812545
76,Industrials,375500_KS,294870_KS,0.933500803,0.566670767,0.87142375,0.321115759,1.192539509,Dl E&C Ltd,Hyundai Development Company,0.431177357
79,Health Care,185750_KS,000100_KS,0.978088769,0.539839153,0.956657641,0.291426311,1.248083952,Chong Kun Dang Pharmaceutical,Yuhan Corporation,0.424472577
82,Consumer Discretionary,000240_KS,161390_KS,0.852545559,0.584874658,0.72683393,0.342078365,1.068912295,"Hankook Tire Worldwide Co., Ltd","Hankook Tire Co., Ltd",0.419029478
88,Health Care,000100_KS,009420_KS,0.892593093,0.563892991,0.796722429,0.317975305,1.114697735,Yuhan Corporation,"HanAll Biopharma Co., Ltd",0.41372473
95,Financials,138930_KS,006800_KS,0.807415915,0.590819795,0.65192046,0.349068031,1.000988491,BNK Financial Group Inc,"Mirae Asset Daewoo Co., Ltd",0.409638517
99,Materials,000210_KS,003240_KS,0.957468559,0.529647868,0.916746042,0.280526864,1.197272906,"Daelim Industrial Co., Ltd","Taekwang Industrial Co., Ltd",0.4077707
100,Industrials,042660_KS,009540_KS,0.796043849,0.59167436,0.633685809,0.350078549,0.983764358,Daewoo Shipbuilding,HD Korea Shipbuilding & Offshore Engineering Co Lt,0.406800001
101,Health Care,326030_KS,069620_KS,0.807729503,0.587432588,0.652426949,0.345077045,0.997503995,Sk Biopharmaceuticals Ltd,"Daewoong Pharmaceutical Co., Ltd",0.406547026
103,Industrials,000720_KS,294870_KS,0.766754767,0.594909036,0.587912873,0.353916761,0.941829634,"Hyundai Engineering & Construction Co., Ltd",Hyundai Development Company,0.400715983
106,Industrials,009540_KS,241560_KS,0.932038006,0.52925531,0.868694845,0.280111183,1.148806028,HD Korea Shipbuilding & Offshore Engineering Co Lt,Doosan Bobcat Inc,0.397827915
108,Industrials,006260_KS,004800_KS,0.746565953,0.596929374,0.557360723,0.356324678,0.913685401,LS Corp,Hyosung Corporation,0.396531887
109,Industrials,042660_KS,010620_KS,0.882614387,0.54824774,0.779008157,0.300575584,1.079583741,Daewoo Shipbuilding,"Hyundai Mipo Dockyard Co., Ltd",0.396262099
112,Industrials,009540_KS,294870_KS,0.908909131,0.535566271,0.826115809,0.28683123,1.112947039,HD Korea Shipbuilding & Offshore Engineering Co Lt,Hyundai Development Company,0.394688146
114,Industrials,241560_KS,042670_KS,0.916167127,0.531534412,0.839362204,0.282528831,1.121891035,Doosan Bobcat Inc,"Doosan Infracore Co., Ltd",0.393895506
