kospi_ticker,russell_ticker,ks_len,rs_len,corr_r,rmse_r,corr_px,distance_px,rmse_px
015760 KS,AEE UN,2183,2183,0.14060467957525996,0.01606342188119918,-0.8827500115388804,41.18294016621493,0.9262334205378504
015760 KS,AEP UW,692,692,0.07555117267838923,0.016891069044101373,-0.3096243495288017,1.2162981667752188,0.15620445659084858
015760 KS,AES UN,2183,2183,0.09540254716931758,0.019713813785375074,-0.7415635275157904,33.4447831308436,0.796623915110189
015760 KS,AGR UN,1934,1934,0.09850209105097336,0.01676027803479978,-0.36971407413952967,25.151201625730533,0.8336123783683904
015760 KS,ATO UN,2183,2183,0.1409046681896465,0.016072842593824382,-0.8178750043378072,44.06291402874046,1.0233318625083594
015760 KS,AWK UN,2183,2183,0.13556846485134408,0.016464292266389395,-0.8393256349799034,73.60622935750459,1.5799035481321706
015760 KS,BEPC UN,741,741,0.0,0.02213248931150661,0.6952317314131,4.269167832743986,0.2892948480436324
015760 KS,CEG UW,355,355,0.0,0.025377347202363714,-0.7028610183426446,13.407323665457957,0.7619193619795305
015760 KS,CMS UN,2183,2183,0.13878718178407093,0.01603683666521325,-0.8504493441710311,38.20731965095996,0.9065849868517989
015760 KS,CNP UN,2183,2183,0.13247325028090962,0.016937572589587464,-0.36616847702210714,17.08173993082697,0.4895315223684458
015760 KS,D UN,2183,2183,0.137815648189292,0.016051632500946413,-0.06453470861264597,5.424258194919005,0.35727155948097605
015760 KS,DTE UN,2183,2183,0.14948034300365268,0.015914676575022366,-0.7904161997226942,29.302158777290874,0.7303852838969925
015760 KS,DUK UN,2183,2183,0.12956691352597705,0.0159331997579956,-0.6824006335134765,17.652928446931103,0.4710364906245334
015760 KS,ED UN,2183,2183,0.13914710823926593,0.01593768634696716,-0.5477096515362295,22.238917376892346,0.5680472573534401
015760 KS,EIX UN,2183,2183,0.13620728505693375,0.01717290984116144,0.3565586571452553,11.82870927697953,0.348709707836799
015760 KS,ES UN,2183,2183,0.13177192312727332,0.016235010041795696,-0.8461117095244323,26.141259378888027,0.7515082656427963
