kospi_ticker,russell_ticker,ks_len,rs_len,corr_r,rmse_r,corr_px,distance_px,rmse_px
000080 KS,ACI UN,761,761,0.09651727715605764,0.021772990797669974,-0.08818801826931319,21.426054857427406,0.8636668190932512
000080 KS,ADM UN,2183,2183,0.0622571673920656,0.018345460662260615,0.304028605423707,5.38803340402381,0.37765245353612087
000080 KS,BF_A UN,2183,2183,0.07012128147722614,0.017612875342960143,0.6296313000548666,13.21267610005719,0.48134756917221927
000080 KS,BF_B UN,2183,2183,0.08277221115240899,0.017154729757072624,0.6770318681672735,12.344810780190768,0.506209792109085
000080 KS,BG UN,2183,2183,0.05081955355125027,0.019639939824126696,0.09164308033067475,6.7701497156564425,0.48338257983949046
000080 KS,BJ UN,1278,1278,0.0,0.023825275004806513,0.30912573268228394,27.514015212258855,0.8619602569740542
000080 KS,CAG UN,2183,2183,0.05024687487344268,0.017836260279187447,0.16871612574062958,5.1728406433576115,0.29814762411381135
000080 KS,CASY UW,2183,2183,0.061101212719979765,0.018016504247820652,0.5788872400850821,24.414407186402602,0.6639617160340442
000080 KS,CHD UN,2183,2183,0.0,0.017183952098889208,0.6240809541319862,18.137035411704307,0.6464320495127068
000080 KS,CL UN,2183,2183,0.05682108908668748,0.01641825514544093,0.6449074334025526,8.26398784930214,0.2561240708239392
000080 KS,CLX UN,2183,2183,0.0,0.0173771915334126,0.6378911823178836,7.376658060547564,0.36835806269410193
000080 KS,COST UW,2183,2183,0.0,0.0171680174380849,0.5593950606786603,51.18558846889119,1.2026743861188702
000080 KS,COTY UN,2183,2183,0.06212104773164246,0.026060247454089133,-0.4675877289941962,19.058364522023616,0.7147466790737398
000080 KS,CPB UN,2183,2183,0.05627653863547414,0.01753492553273338,0.10023031150946757,6.660257065632081,0.3105548266027
000080 KS,DAR UN,2183,2183,0.0666234465420021,0.022459649090021266,0.5915301603505856,61.28302605321748,1.371979336822104
000080 KS,EL UN,2183,2183,0.06413442470440567,0.01886658387589704,0.6432364311667237,54.21882787130009,1.468658190830171
000080 KS,FLO UN,2183,2183,0.04722334853573786,0.0174721709085933,0.42434706497157243,4.758622975192239,0.2594673689864011
000080 KS,FRPT UQ,2183,2183,0.08273421007752552,0.027090108211592415,0.7410075300280414,142.14454774631105,3.3286656649020574
000080 KS,GIS UN,2183,2183,0.06666306695698486,0.017013841459325132,0.3493164943563106,6.7938693467926194,0.27978488728355255
