kospi_ticker,russell_ticker,ks_len,rs_len,corr_r,rmse_r,corr_px,distance_px,rmse_px
078930 KS,UAL UW,1227,1227,0.170333826,0.026679906,0.827453655,6.298563279,0.250225624
298050 KS,PH UN,1268,1268,0.132033912,0.027473572,0.826865448,19.48397933,0.797849339
112610 KS,CLH UN,2183,2183,0.088811836,0.028184187,0.82664375,60.36149771,1.818896361
000880 KS,REZI UN,1201,1201,0.185025388,0.029009213,0.826478019,4.735524651,0.319336548
010620 KS,LNN UN,2183,2183,0.135017808,0.025880388,0.826346204,12.30682739,0.438856055
004990 KS,AAL UW,2183,2183,0.102159562,0.026258832,0.826341887,5.864806243,0.262999689
010620 KS,KAI UN,2183,2183,0.118377892,0.026028183,0.825971495,40.73460198,1.424044842
010620 KS,LECO UW,2183,2183,0.152724845,0.024583078,0.825710566,7.147729621,0.343589861
112610 KS,ATKR UN,1810,1810,0.073700683,0.031559633,0.825624584,19.57355674,1.827208646
047810 KS,GE UN,2183,2183,0.085432767,0.024290326,0.825092215,17.05190083,0.564546324
