kospi_ticker,russell_ticker,ks_len,rs_len,corr_r,rmse_r,corr_px,distance_px,rmse_px
000270 KS,AAP UN,2183,2183,0.10572415897509475,0.020414313935136527,0.6272050542349704,8.238257429499125,0.28930334761004217
000270 KS,ABNB UW,642,642,0.13999520649354175,0.0320003644452173,0.4594425679198702,4.944385985451756,0.3151543928313312
000270 KS,ADT UN,1392,1392,0.14331757671736367,0.026731753714807856,0.18316744440178312,39.750269793539665,1.1771963117136885
000270 KS,AMZN UW,2183,2183,0.05063561449975652,0.021648145760175055,0.6047232329031577,238.88503105204705,5.610590091709805
000270 KS,AN UN,2183,2183,0.09069170882229823,0.02234838524873569,0.9091623523278223,6.794449559166595,0.2615579724382929
000270 KS,APTV UN,2183,2183,0.13380410856081748,0.022483657764051226,0.7520673040841686,12.094112665050483,0.5850991395340006
000270 KS,ARMK UN,2183,2183,0.08494643234573866,0.02019809139841884,0.051790034733913165,7.12006810055378,0.42678163305734124
000270 KS,AZO UN,2183,2183,0.07019379924275994,0.01890894761934459,0.7886968652754698,40.6380977546927,1.1218966448731678
000270 KS,BBWI UN,2183,2183,0.09002490174124868,0.02574548519661317,0.35658817485264593,17.101261743303976,0.5382717361814424
000270 KS,BBY UN,2183,2183,0.10017379754218284,0.022112346295814704,0.538546819675991,21.016186846760057,0.9918401501689273
000270 KS,BC UN,2183,2183,0.11562174836950519,0.02229007672637172,0.8178987355308918,3.7425065085386047,0.3330606006199746
000270 KS,BFAM UN,2183,2183,0.0,0.02040283963919154,0.21869420859219824,38.33647040047208,1.4986663966399232
000270 KS,BKNG UW,2183,2183,0.1032827915691035,0.020372173054398323,0.5472183386725914,9.241379503391057,0.6911569249299825
000270 KS,BLD UN,2063,2063,0.10370408789526206,0.024926054479529502,0.8385450857477859,192.24636975602442,4.626456091258241
000270 KS,BURL UN,2183,2183,0.05972692272437892,0.02314449354353388,0.5697067073793665,97.712922348223,2.6595126789084103
000270 KS,BWA UN,2183,2183,0.12571302088039146,0.022085647396208444,0.10650300986213167,15.96135086552265,0.4391212588830572
000270 KS,BYD UN,2183,2183,0.08618573690312803,0.023918074111638585,0.8272148319720999,80.10411278158671,2.090943083838105
000270 KS,CCL UN,2183,2183,0.09233732401855216,0.026533422863416273,-0.7154070744360952,25.897881229309725,0.7493994662726119
000270 KS,CHDN UW,2183,2183,0.08194925065893666,0.021359739788185065,0.7961225868538777,147.5147117068195,3.551652964286924
000270 KS,CHH UN,2183,2183,0.11515587901806787,0.019283681388353322,0.7510078649901357,14.379417111920638,0.6479959051089766
000270 KS,CMG UN,2183,2183,0.061628915166567655,0.021381198462522656,0.8793431489616943,15.774297466153316,0.5508519023185579
000270 KS,COLM UW,2183,2183,0.08169002409042615,0.02076273379364595,0.3767021336083001,12.691879848309812,0.8748399691064781
000270 KS,CPRI UN,2183,2183,0.10649949234990361,0.025942614878347828,0.20139370125959186,17.617143925831268,0.5321087430149678
000270 KS,CRI UN,2183,2183,0.08651766954292035,0.021327070091964835,-0.24254396695298985,11.367314397191864,0.432432363239687
000270 KS,CVNA UN,1580,1580,0.05628710429883618,0.047560490189301606,0.5257009832275836,449.98663831732296,11.921286431754456
000270 KS,CZR UW,2183,2183,0.07846324415723488,0.029364785148888836,0.6549945263304513,510.6911920204762,11.433942585251085
000270 KS,DASH UN,643,643,0.1608447019965187,0.040030484038470086,0.4647894106345053,13.00804595418569,0.6796405718349163
000270 KS,DECK UN,2183,2183,0.08874054736113322,0.023432313134301733,0.8300694113416837,59.424836437913044,1.498947231478417
000270 KS,DG UN,2183,2183,0.0,0.01920847718952003,0.7405804026761555,38.88177856874165,1.21834042956661
