date,LOG_CHG_PCT_1D_win,PX_LAST
2021-12-13,-0.03520343323860272,24.56
2021-12-14,-0.019737509416394874,24.08
2021-12-15,-0.01043626890193947,23.83
2021-12-16,0.018295609962833713,24.27
2021-12-17,-0.024610365972717343,23.68
2021-12-20,-0.02609759912187311,23.07
2021-12-21,0.03073190030064279,23.79
2021-12-22,0.0054491265065806605,23.92
2021-12-23,0.012464000619705826,24.22
2021-12-24,0.0,24.22
2021-12-27,0.016380110494849876,24.62
2021-12-28,-0.0016263217445840236,24.58
2021-12-29,-0.0126922063606552,24.27
2021-12-30,-0.013272693793903103,23.95
2021-12-31,0.0045824843620893285,24.06
2022-01-03,0.03948798512525324,25.04
2022-01-04,0.02172724461974289,25.59
2022-01-05,0.0035108298182872743,25.68
2022-01-06,0.010459112293027135,25.95
2022-01-07,0.006529635454830114,26.12
2022-01-10,-0.0019158340386068824,26.07
2022-01-11,0.033569196451802,26.96
2022-01-12,-0.008567597270021453,26.73
2022-01-13,-0.017358795886200783,26.27
2022-01-14,0.03948798512525324,27.46
2022-01-17,0.0,27.46
2022-01-18,-0.024328553867790988,26.8
2022-01-19,-0.01921340092413884,26.29
2022-01-20,0.016223681483540992,26.72
2022-01-21,0.019274056254567053,27.24
2022-01-24,-0.006260556450832652,27.07
2022-01-25,0.03127480479478153,27.93
2022-01-26,-0.014788817473439369,27.52
2022-01-27,-0.00802612332845885,27.3
2022-01-28,-0.005141193314872938,27.16
2022-01-31,0.010256224656946965,27.44
2022-02-01,0.00218461199657513,27.5
2022-02-02,-0.02317548900456435,26.87
2022-02-03,-0.01916243226475646,26.36
2022-02-04,0.008687157147454595,26.59
2022-02-07,0.03474146551594418,27.53
2022-02-08,-0.0061941441633275515,27.36
2022-02-09,0.010543224364000136,27.65
2022-02-10,-0.007623988886171587,27.44
2022-02-11,0.03948798512525324,29.14
2022-02-14,-0.02080492943318829,28.54
2022-02-15,0.008721853811869466,28.79
2022-02-16,0.03145603049153081,29.71
2022-02-17,-0.009468686862259339,29.43
2022-02-18,-0.010932543065692055,29.11
2022-02-21,0.0,29.11
2022-02-22,-0.01767529168000837,28.6
2022-02-23,0.015611503854178851,29.05
2022-02-24,-0.011425017669467668,28.72
2022-02-25,0.026796738826743466,29.5
2022-02-28,-0.004076296820621912,29.38
2022-03-01,-0.036039697951115265,28.34
2022-03-02,0.03948798512525324,30.39
2022-03-03,0.02662537774223165,31.21
2022-03-04,0.03948798512525324,33.22
2022-03-07,0.03948798512525324,34.78
2022-03-08,0.0005748347508424681,34.8
2022-03-09,-0.02886048612101155,33.81
2022-03-10,0.03948798512525324,36.74
2022-03-11,0.02420078434561326,37.64
2022-03-14,-0.017690559282918655,36.98
2022-03-15,-0.041468036493771704,34.87
2022-03-16,-0.03561370623130032,33.65
2022-03-17,0.03876387805078343,34.98
2022-03-18,0.008822962939433222,35.29
2022-03-21,0.02601174215626938,36.22
2022-03-22,0.008796199753482496,36.54
2022-03-23,0.028330864168061583,37.59
2022-03-24,0.018450733507266018,38.29
2022-03-25,0.011167411691896837,38.72
2022-03-28,-0.041468036493771704,37.0
2022-03-29,-0.008959012371737634,36.67
2022-03-30,0.01837415653706512,37.35
2022-03-31,-0.025489104706017736,36.41
2022-04-01,0.0002749621944308874,36.42
2022-04-04,0.0002749621944308874,36.43
2022-04-05,-0.02529626975470072,35.52
2022-04-06,0.0056152051854932725,35.72
2022-04-07,0.011135766560398755,36.12
2022-04-08,0.038027694096657294,37.52
2022-04-11,-0.028384042542006195,36.47
2022-04-12,-0.00412148164917082,36.32
2022-04-13,0.024477955406825232,37.22
2022-04-14,0.001879233134802025,37.29
2022-04-15,0.0,37.29
2022-04-18,0.0037469713269339478,37.43
2022-04-19,-0.018606023512134744,36.74
2022-04-20,-0.03913383692712994,35.33
2022-04-21,-0.041468036493771704,32.91
2022-04-22,-0.021810120963892198,32.2
2022-04-25,-0.041468036493771704,30.74
2022-04-26,0.019649674423014747,31.35
2022-04-27,-0.002235496862188047,31.28
2022-04-28,0.021819220056495395,31.97
2022-04-29,-0.030165436206726584,31.02
2022-05-02,-0.0035523019602447226,30.91
2022-05-03,0.01890810968751123,31.5
2022-05-04,0.03948798512525324,32.84
2022-05-05,-0.025287039226883766,32.02
2022-05-06,0.003429113862902646,32.13
2022-05-09,-0.041468036493771704,30.05
2022-05-10,0.02530120784650844,30.82
2022-05-11,0.03948798512525324,32.49
2022-05-12,-0.018013269152751633,31.91
2022-05-13,0.03948798512525324,34.11
2022-05-16,0.023755588354396517,34.93
2022-05-17,0.006563413599976118,35.16
2022-05-18,-0.014900462563962429,34.64
2022-05-19,0.009481904326908343,34.97
2022-05-20,-0.012082702742981377,34.55
2022-05-23,0.033023666447181105,35.71
2022-05-24,0.01583594688203069,36.28
2022-05-25,-0.015556375397780218,35.72
2022-05-26,0.03790638826814874,37.1
2022-05-27,0.0021536791672117288,37.18
2022-05-30,0.0,37.18
2022-05-31,-0.032807322976117714,35.98
2022-06-01,0.038974529006296915,37.41
2022-06-02,-0.013455115441777762,36.91
2022-06-03,0.02435597056694992,37.82
2022-06-06,-0.0037088693608230256,37.68
2022-06-07,-0.0005311410304269292,37.66
2022-06-08,-0.004524218861556522,37.49
2022-06-09,-0.03833550506559337,36.08
2022-06-10,-0.023840950357628586,35.23
2022-06-13,-0.041468036493771704,33.3
2022-06-14,-0.011173188238580961,32.93
2022-06-15,-0.03680611065362557,31.74
2022-06-16,-0.041468036493771704,29.89
2022-06-17,0.0026724258867979822,29.97
2022-06-20,0.0,29.97
