date,LOG_CHG_PCT_1D_win,PX_LAST
2015-01-02,-0.010057406585569703,13.85
2015-01-05,-0.03448586028174546,13.17
2015-01-06,-0.006857458717004484,13.08
2015-01-07,0.03234617603921137,13.51
2015-01-08,0.03491240725564906,13.99
2015-01-09,-0.03448586028174546,13.35
2015-01-12,-0.014334246183152604,13.16
2015-01-13,0.004548639237376679,13.22
2015-01-14,0.0030214308771232684,13.26
2015-01-15,-0.011376467302498226,13.11
2015-01-16,0.021133114354625258,13.39
2015-01-19,0.0,13.39
2015-01-20,0.036073458045236824,14.31
2015-01-21,-0.028350093024934752,13.91
2015-01-22,0.025551755616408454,14.27
2015-01-23,-0.01269423190889521,14.09
2015-01-26,0.002834977650668159,14.13
2015-01-27,-0.023632050185550296,13.8
2015-01-28,-0.013863657939174023,13.61
2015-01-29,0.036073458045236824,14.13
2015-01-30,-0.020014969839261924,13.85
2015-02-02,0.024252515761967394,14.19
2015-02-03,0.0271130954908556,14.58
2015-02-04,0.01227040966493478,14.76
2015-02-05,-0.004073284571310108,14.7
2015-02-06,-0.010943664045268474,14.54
2015-02-09,-0.012457270602352338,14.36
2015-02-10,0.036073458045236824,14.92
2015-02-11,-0.03448586028174546,14.19
2015-02-12,0.036073458045236824,14.84
2015-02-13,-0.016305210394932327,14.6
2015-02-16,0.0,14.6
2015-02-17,-0.03201402383286338,14.14
2015-02-18,-0.0014150006413825356,14.12
2015-02-19,-0.008535322449925638,14.0
2015-02-20,0.0028529265322539596,14.04
2015-02-23,-0.007865854883511061,13.93
2015-02-24,0.005012416823536527,14.0
2015-02-25,-0.0143890273072141,13.8
2015-02-26,0.01224373858601397,13.97
2015-02-27,-0.005023597161036198,13.9
2015-03-02,0.018532212818192513,14.16
2015-03-03,-0.02502861903421466,13.81
2015-03-04,-0.0058098445094976955,13.73
2015-03-05,-0.0021873905954354856,13.7
2015-03-06,-0.016188326756526702,13.48
2015-03-09,0.033555658528209874,13.94
2015-03-10,-0.011544380675776764,13.78
2015-03-11,0.011544109617740076,13.94
2015-03-12,0.036073458045236824,14.5
2015-03-13,0.0006897620594464428,14.51
2015-03-16,0.027864163268191848,14.92
2015-03-17,0.030365273073009885,15.38
2015-03-18,0.023137257310742457,15.74
2015-03-19,-0.03448586028174546,14.85
2015-03-20,0.02854469597655203,15.28
2015-03-23,-0.017162435671404963,15.02
2015-03-24,-0.0053402336996177125,14.94
2015-03-25,-0.03448586028174546,14.17
2015-03-26,0.011227732450018374,14.33
2015-03-27,0.007646689408512777,14.44
2015-03-30,-0.012543339796975013,14.26
2015-03-31,0.009770116595752349,14.4
2015-04-01,-0.006269613013595374,14.31
2015-04-02,0.002093806456576666,14.34
2015-04-03,0.0,14.34
2015-04-06,-0.01404517328862049,14.14
2015-04-07,0.0014130012433837408,14.16
2015-04-08,0.008439288813843591,14.28
2015-04-09,0.0062832191710311645,14.37
2015-04-10,0.002085823157637995,14.4
2015-04-13,0.011736852883812895,14.57
2015-04-14,-0.022207777352105048,14.25
2015-04-15,-0.010581790181651732,14.1
2015-04-16,-0.0035523019602447226,14.05
2015-04-17,-0.031083113413748392,13.62
2015-04-20,0.036073458045236824,14.17
2015-04-21,-0.0077932889416992045,14.06
2015-04-22,0.036073458045236824,14.68
2015-04-23,0.010166149146883137,14.83
2015-04-24,0.018042255220651476,15.1
2015-04-27,-0.03367364661353025,14.6
2015-04-28,0.014955605323572626,14.82
2015-04-29,0.00538348301635249,14.9
2015-04-30,-0.032745323813086494,14.42
2015-05-01,0.004152366979214151,14.48
2015-05-04,-0.005540319264513907,14.4
2015-05-05,-0.026743439098199297,14.02
2015-05-06,0.002848937919742559,14.06
2015-05-07,0.010612487816474522,14.21
2015-05-08,0.0028110453074014045,14.25
2015-05-11,0.009777048513917981,14.39
2015-05-12,-0.026048331161638762,14.02
2015-05-13,-0.018719114508225346,13.76
2015-05-14,0.019431970376095845,14.03
