date,LOG_CHG_PCT_1D_win,PX_LAST
2020-09-22,0.027199711093299373,235.16
2020-09-23,-0.06956231930587488,217.39
2020-09-24,0.04211076370038195,226.74
2020-09-25,0.009917657052058583,229.0
2020-09-28,0.07060197618332291,250.41
2020-09-29,0.03423039759993308,259.13
2020-09-30,-0.03187670650727943,251.0
2020-10-01,-0.0305004454483837,243.46
2020-10-02,-0.06956231930587488,227.1
2020-10-05,0.05524831298046546,240.0
2020-10-06,0.02102736719207558,245.1
2020-10-07,0.0036652746665880665,246.0
2020-10-08,-0.023901375700855272,240.19
2020-10-09,-0.009159823386543333,238.0
2020-10-12,0.02477456045206606,243.97
2020-10-13,0.022854827336106397,249.61
2020-10-14,-0.02609759912187311,243.18
2020-10-15,-0.009005427415063301,241.0
2020-10-16,0.006287194109047094,242.52
2020-10-19,0.01741350109584346,246.78
2020-10-20,0.020018290313748993,251.77
2020-10-21,0.07060197618332291,270.61
2020-10-22,0.07060197618332291,297.09
2020-10-23,-0.06956231930587488,265.05
2020-10-26,-0.05291249932945561,251.39
2020-10-27,0.05938149651508093,266.77
2020-10-28,0.021031283953071023,272.44
2020-10-29,-0.024373638468026232,265.88
2020-10-30,-0.06150419602844312,250.02
2020-11-02,0.008800164715116654,252.23
2020-11-03,0.038499299150609775,262.13
2020-11-04,0.006768045025719512,263.91
2020-11-05,-0.0026555227816563555,263.21
2020-11-06,0.006777977524458231,265.0
2020-11-09,-0.06956231930587488,239.84
2020-11-10,-0.01749718686739993,235.68
2020-11-11,0.02132597621473446,240.76
2020-11-12,-0.022599454774454894,235.38
2020-11-13,-0.0024670406437911642,234.8
2020-11-16,0.029584044641399052,241.85
2020-11-17,0.02523197930111376,248.03
2020-11-18,0.04920626806238888,260.54
2020-11-19,0.013192593785983078,264.0
2020-11-20,0.007547446236857752,266.0
2020-11-23,0.030178998229761965,274.15
2020-11-24,0.02858648503414199,282.1
2020-11-25,0.07060197618332291,303.02
2020-11-26,0.0,303.02
2020-11-27,0.07060197618332291,328.79
2020-11-30,-0.00901249076269656,325.84
2020-12-01,-0.06399893340788432,305.64
2020-12-02,-0.04329379690829327,292.69
2020-12-03,0.07060197618332291,339.89
2020-12-04,0.07060197618332291,387.7
2020-12-07,0.0032447301648890294,388.96
2020-12-08,0.002670431222525076,390.0
2020-12-09,-0.04924381705434335,371.26
2020-12-10,0.005426251234003501,373.28
2020-12-11,-0.05314448045988565,353.96
2020-12-14,-0.06956231930587488,329.15
2020-12-15,-0.0016423479153211957,328.61
2020-12-16,0.004130457901884003,329.97
2020-12-17,-0.01351593005352061,325.54
2020-12-18,0.02640431751897603,334.25
2020-12-21,0.0456156067804714,349.85
2020-12-22,-0.025152693411323108,341.16
2020-12-23,-0.028270881967029662,331.65
2020-12-24,-0.026303935073462313,323.04
2020-12-28,-0.0646707965522448,302.81
2020-12-29,0.004086638307148555,304.05
2020-12-30,-0.010347349654703585,300.92
2020-12-31,-0.06706758318732196,281.4
2021-01-04,-0.01129353254479715,278.24
2021-01-05,0.01989183900297165,283.83
2021-01-06,-0.05731348468634028,268.02
2021-01-07,0.07060197618332291,304.2
2021-01-08,-0.013569652703763063,300.1
2021-01-11,-0.023295239371251077,293.19
2021-01-12,0.0005458509962348388,293.35
2021-01-13,0.010848936886792776,296.55
2021-01-14,0.024022143974073786,303.76
2021-01-15,-0.041884016599448994,291.3
2021-01-18,0.0,291.3
2021-01-19,-0.017627454700283634,286.21
2021-01-20,-0.01524461085364783,281.88
2021-01-21,0.015628240379430627,286.32
2021-01-22,-0.0022375013401918545,285.68
2021-01-25,0.005480952102318749,287.25
2021-01-26,-0.02206975528982611,280.98
2021-01-27,-0.05403599953545702,266.2
2021-01-28,0.025699909974025742,273.13
2021-01-29,-0.002493105205712486,272.45
2021-02-01,0.034451667001162,282.0
2021-02-02,0.06423972650290002,300.71
2021-02-03,0.012984337458210751,304.64
2021-02-04,-0.0033867284961748845,303.61
2021-02-05,0.008004875324721742,306.05
2021-02-08,-0.005077870590587531,304.5
2021-02-09,0.03164497418541884,314.29
2021-02-10,-0.027024905271727222,305.91
2021-02-11,-0.023750831205711725,298.73
2021-02-12,0.0024739372920092716,299.47
2021-02-15,0.0,299.47
2021-02-16,-0.016565452604637588,294.55
2021-02-17,-0.019783407480881515,288.78
2021-02-18,0.0034570176228363686,289.78
2021-02-19,0.0007587121051655302,290.0
2021-02-22,-0.06956231930587488,269.65
2021-02-23,-0.002116237652153904,269.08
2021-02-24,0.016366337853611263,273.52
2021-02-25,-0.049386692056818844,260.34
2021-02-26,-0.003077731359965729,259.54
2021-03-01,0.04751601945836701,272.17
2021-03-02,-0.0057846991567849695,270.6
2021-03-03,-0.06956231930587488,247.03
2021-03-04,0.0079433677543109,249.0
2021-03-05,-0.037939694008778654,239.73
2021-03-08,-0.06956231930587488,213.99
2021-03-09,0.07060197618332291,230.02
2021-03-10,-0.012731705291404036,227.11
2021-03-11,0.046037808482618375,237.81
2021-03-12,-0.0333923709853464,230.0
2021-03-15,0.03737959626031533,238.76
2021-03-16,-0.028118649759132044,232.14
2021-03-17,-0.007957577705271697,230.3
2021-03-18,-0.06086846404353444,216.7
2021-03-19,0.01883353042247498,220.82
2021-03-22,-0.00031705025512087455,220.75
2021-03-23,-0.0034037863136476654,220.0
2021-03-24,-0.05320881203115371,208.6
2021-03-25,0.03924859737989734,216.95
2021-03-26,0.07060197618332291,235.0
2021-03-29,-0.05021913466162349,223.49
2021-03-30,-0.006374272578266858,222.07
2021-03-31,0.031951084083198966,229.28
