date,LOG_CHG_PCT_1D_win,PX_LAST
2015-01-02,0.019492775375462405,76.15
2015-01-05,-0.0038152688911594905,75.86
2015-01-06,0.017250353406527672,77.18
2015-01-07,0.012361283555743176,78.14
2015-01-08,0.0025567287816897545,78.34
2015-01-09,0.006235518682390191,78.83
2015-01-12,0.021374920007692512,80.86
2015-01-13,-0.012068532659468783,79.89
2015-01-14,0.009220361520073612,80.63
2015-01-15,0.00012399231263549523,80.64
2015-01-16,0.009872109972212629,81.44
2015-01-19,0.0,81.44
2015-01-20,-0.012976836103346032,80.39
2015-01-21,0.008546375471840739,81.08
2015-01-22,0.01189200893207228,82.05
2015-01-23,0.0007307329496346571,82.11
2015-01-26,0.004617323735163319,82.49
2015-01-27,-0.00012100732109061167,82.48
2015-01-28,-0.009256711462724807,81.72
2015-01-29,-0.012312488552238826,80.72
2015-01-30,-0.017496169216758464,79.32
2015-02-02,0.0031470428618681347,79.57
2015-02-03,-0.0037771243615321425,79.27
2015-02-04,-0.006962179826660611,78.72
2015-02-05,-0.01523242659104443,77.53
2015-02-06,-0.023550140460260466,74.88
2015-02-09,-0.014257151906958587,73.82
2015-02-10,0.001488891051418914,73.93
2015-02-11,-0.004745240868210886,73.58
2015-02-12,0.011216855205165074,74.41
2015-02-13,-0.007960601677814004,73.82
2015-02-16,0.0,73.82
2015-02-17,-0.00027103672713554025,73.8
2015-02-18,0.017461654061117243,75.1
2015-02-19,-0.018817952247815392,73.7
2015-02-20,0.01066195877406414,74.49
2015-02-23,-0.0004030812263235809,74.46
2015-02-24,-0.017749596207478475,73.15
2015-02-25,0.004092613819498912,73.45
2015-02-26,-0.020355780257073897,71.97
2015-02-27,0.006922980772387758,72.47
2015-03-02,0.010842012394914566,73.26
2015-03-03,-0.0021863884061529694,73.1
2015-03-04,0.0019131687250548554,73.24
2015-03-05,0.003815710907061678,73.52
2015-03-06,-0.023550140460260466,71.15
2015-03-09,0.008676252232857113,71.77
2015-03-10,0.001114378849179211,71.85
2015-03-11,0.005828978448442688,72.27
2015-03-12,0.021374920007692512,73.94
2015-03-13,0.002835974819208008,74.15
2015-03-16,0.01618629231045725,75.36
2015-03-17,0.014099138379478808,76.43
2015-03-18,0.01673714920193312,77.72
2015-03-19,-0.003350607019645477,77.46
2015-03-20,0.021374920007692512,79.59
2015-03-23,-0.005290972541578381,79.17
2015-03-24,-0.011177233190127507,78.29
2015-03-25,-0.0177842056802982,76.91
2015-03-26,-0.0024730554823979758,76.72
2015-03-27,0.00012999155073222543,76.73
2015-03-30,0.014747715868779862,77.87
2015-03-31,-0.0077348368733863564,77.27
2015-04-01,0.0006467907857362861,77.32
2015-04-02,0.008371857997339976,77.97
2015-04-03,0.0,77.97
2015-04-06,0.0105887408874955,78.8
2015-04-07,-0.0167637294271842,77.49
2015-04-08,0.008480934987954514,78.15
2015-04-09,-0.023550140460260466,76.07
2015-04-10,-0.005271871929101591,75.67
2015-04-13,-0.011697145646155708,74.79
2015-04-14,0.008122919579550684,75.4
2015-04-15,-0.012142421729740024,74.49
2015-04-16,0.008555298842396081,75.13
2015-04-17,-0.0022655644541369827,74.96
2015-04-20,0.003728042207022896,75.24
2015-04-21,0.004376409534296085,75.57
2015-04-22,0.013146208689999647,76.57
2015-04-23,0.006378613322845885,77.06
2015-04-24,-0.004291194017241403,76.73
2015-04-27,-0.0016954364404492646,76.6
2015-04-28,0.0015657735365783808,76.72
2015-04-29,-0.013252426775940745,75.71
2015-04-30,-0.014635579509296552,74.61
2015-05-01,0.021374920007692512,76.23
2015-05-04,0.010569940835448495,77.04
2015-05-05,-0.023550140460260466,74.95
2015-05-06,0.0027980817156486194,75.16
2015-05-07,0.015316107311715161,76.32
2015-05-08,0.010686693335123568,77.14
2015-05-11,-0.021622081499577662,75.49
2015-05-12,0.002116758086018511,75.65
2015-05-13,-0.015452781607221201,74.49
2015-05-14,0.0180923420624067,75.85
2015-05-15,0.013097847469175389,76.85
2015-05-18,-0.0001300084507323682,76.84
2015-05-19,-0.0009114152126916567,76.77
2015-05-20,0.001171313744142192,76.86
2015-05-21,-0.0009114152126916567,76.79
2015-05-22,0.0032507107101751817,77.04
2015-05-26,-0.010306934428665789,76.25
2015-05-27,0.010955765828041517,77.09
2015-05-28,0.0031081646478684543,77.33
2015-05-29,-0.01223048843779766,76.39
2015-06-01,0.012747405489155298,77.37
2015-06-02,-0.01576257929149811,76.16
2015-06-03,-0.020829434282086518,74.59
2015-06-04,0.002142702771949646,74.75
2015-06-05,-0.002545236367727945,74.56
2015-06-08,-0.008079551851944151,73.96
2015-06-09,-0.010738451338545885,73.17
2015-06-10,0.00626731926096468,73.63
2015-06-11,0.006227568379732058,74.09
2015-06-12,0.0017534617869462625,74.22
2015-06-15,-0.008660393180612704,73.58
2015-06-16,0.0066369267956277464,74.07
2015-06-17,-0.0012157387109164313,73.98
2015-06-18,0.015691245962336637,75.15
2015-06-19,0.00039892042066743696,75.18
2015-06-22,-0.007878957628687478,74.59
2015-06-23,-0.006725566000966083,74.09
2015-06-24,-0.0021623361646834274,73.93
2015-06-25,-0.00896708439843188,73.27
2015-06-26,0.008831883842248617,73.92
2015-06-29,-0.008559528467340944,73.29
2015-06-30,-0.006570538790360191,72.81
2015-07-01,0.021374920007692512,74.75
2015-07-02,0.008392682705361016,75.38
2015-07-03,0.0,75.38
2015-07-06,0.003575599916845149,75.65
2015-07-07,0.010650085967441447,76.46
2015-07-08,-0.006824232195188909,75.94
2015-07-09,0.007216895449881863,76.49
2015-07-10,0.0020898148150738528,76.65
