date,LOG_CHG_PCT_1D_win,PX_LAST
2019-06-13,0.06609012927085027,40.4
2019-06-14,0.039077433658495545,42.01
2019-06-17,-0.02751098046058284,40.87
2019-06-18,-0.0009794795335010308,40.83
2019-06-19,0.06609012927085027,46.96
2019-06-20,-0.05853736415507181,44.29
2019-06-21,-0.07419997638598143,38.86
2019-06-24,-0.07419997638598143,34.22
2019-06-25,0.025390905312615144,35.1
2019-06-26,-0.04516474395439205,33.55
2019-06-27,0.022108789587977927,34.3
2019-06-28,0.0058140655175891,34.5
2019-07-01,-0.0508355044525125,32.79
2019-07-02,0.05978097192627537,34.81
2019-07-03,0.0025816646342106037,34.9
2019-07-04,0.0,34.9
2019-07-05,0.06609012927085027,38.6
2019-07-08,-0.03425920183177095,37.3
2019-07-09,0.026717877429502566,38.31
2019-07-10,-0.03344303612035135,37.05
2019-07-11,0.03916878872830863,38.53
2019-07-12,-0.020717125322061693,37.74
2019-07-15,0.0029107596259615766,37.85
2019-07-16,-0.018667152192100373,37.15
2019-07-17,-0.04009309356644423,35.69
2019-07-18,-0.05027591735427403,33.94
2019-07-19,0.0058757041917010915,34.14
2019-07-22,0.007296317022609597,34.39
2019-07-23,-0.008761268068601015,34.09
2019-07-24,0.0014659250067151134,34.14
2019-07-25,-0.01832793518928816,33.52
2019-07-26,0.022711138571587536,34.29
2019-07-29,0.02363253871543094,35.11
2019-07-30,-0.032714325672972444,33.98
2019-07-31,0.014317020594793084,34.47
2019-08-01,-0.031532979648041116,33.4
2019-08-02,0.00507708974028272,33.57
2019-08-05,-0.06174243383556991,31.56
2019-08-06,0.023795625051452437,32.32
2019-08-07,-0.07419997638598143,29.99
2019-08-08,0.03183194484949129,30.96
2019-08-09,-0.07419997638598143,26.12
2019-08-12,0.011798127575309061,26.43
2019-08-13,-0.02606475354534814,25.75
2019-08-14,-0.07419997638598143,22.1
2019-08-15,0.06609012927085027,24.47
2019-08-16,-0.03239510073600486,23.69
2019-08-19,0.029940282866615365,24.41
2019-08-20,-0.026568846617145824,23.77
2019-08-21,0.06553677271862618,25.38
2019-08-22,0.0011813019879793444,25.41
2019-08-23,-0.07419997638598143,23.01
2019-08-26,-0.003483058812905174,22.93
2019-08-27,-0.05929044971996619,21.61
2019-08-28,0.02648515137379672,22.19
2019-08-29,0.048812068691430906,23.3
2019-08-30,-0.027411279819384005,22.67
2019-09-02,0.0,22.67
2019-09-03,-0.05252457842250632,21.51
2019-09-04,0.0293199387644791,22.15
2019-09-05,0.052759419101275386,23.35
2019-09-06,-0.04915453054279732,22.23
2019-09-09,-0.019073752989605605,21.81
2019-09-10,0.06609012927085027,24.41
2019-09-11,0.026279645270467517,25.06
2019-09-12,-0.018120183398973148,24.61
2019-09-13,0.038658054890805066,25.58
2019-09-16,0.03721871048260818,26.55
2019-09-17,-0.03643786885879273,25.6
2019-09-18,-0.0724868253840665,23.81
2019-09-19,0.012521280553671691,24.11
2019-09-20,-0.011680957523987628,23.83
2019-09-23,0.004605378943987866,23.94
2019-09-24,-0.07419997638598143,21.83
2019-09-25,0.019057251533457203,22.25
2019-09-26,-0.0072169798628852625,22.09
2019-09-27,0.033388353345275665,22.84
2019-09-30,0.022939857900736094,23.37
2019-10-01,0.0025637108830729774,23.43
2019-10-02,-0.02375390331581613,22.88
2019-10-03,0.0556759266096919,24.19
2019-10-04,-0.0012407694361329926,24.16
2019-10-07,-0.01249473510600527,23.86
2019-10-08,-0.056024468763452004,22.56
2019-10-09,-0.029235214601672232,21.91
2019-10-10,-0.04194449929307462,21.01
2019-10-11,0.03369489699073954,21.73
2019-10-14,0.0392562894435146,22.6
2019-10-15,-0.0700995550639536,21.07
2019-10-16,0.0431926223603212,22.0
2019-10-17,-0.009132575306395963,21.8
2019-10-18,0.010041415813717994,22.02
2019-10-21,0.02864965122489669,22.66
2019-10-22,-0.06848871288197544,21.16
2019-10-23,0.011745747830050344,21.41
2019-10-24,-0.012691193588073873,21.14
2019-10-25,-0.00807451130325014,20.97
2019-10-28,0.019363315126443282,21.38
2019-10-29,-0.04154308777885167,20.51
2019-10-30,0.027411838970227545,21.08
2019-10-31,-0.015296395625991737,20.76
2019-11-01,0.022857759544905053,21.24
2019-11-04,-0.02093358658961371,20.8
2019-11-05,-0.06710608116725207,19.45
2019-11-06,0.01073912858131645,19.66
2019-11-07,-0.0169274645407485,19.33
2019-11-08,-0.07419997638598143,16.33
2019-11-11,-0.06515097531601541,15.3
2019-11-12,0.014276602593792728,15.52
2019-11-13,0.03979074296310691,16.15
2019-11-14,-0.031449388273590284,15.65
2019-11-15,-0.012215303969281504,15.46
2019-11-18,-0.020916227118362413,15.14
2019-11-19,-0.022038064024089636,14.81
2019-11-20,-0.010179637141845698,14.66
2019-11-21,0.02426032404518949,15.02
2019-11-22,0.019776156357592233,15.32
2019-11-25,0.06609012927085027,16.53
2019-11-26,0.03915051838199372,17.19
2019-11-27,-0.026526743580740548,16.74
2019-11-28,0.0,16.74
2019-11-29,-0.03774028952130929,16.12
2019-12-02,0.0061838405852457905,16.22
2019-12-03,0.02676558444998909,16.66
2019-12-04,0.05431961047007358,17.59
2019-12-05,-0.02242149353476133,17.2
2019-12-06,-0.027108127599195522,16.74
2019-12-09,0.025362631979679598,17.17
2019-12-10,-0.007599805503580202,17.04
2019-12-11,-0.013589926152034047,16.81
2019-12-12,0.01944079713765999,17.14
2019-12-13,-0.0052648349533122975,17.05
2019-12-16,0.004681026878536684,17.13
2019-12-17,-0.01885769388640904,16.81
2019-12-18,0.01123959840037743,17.0
