kospi_ticker,russell_ticker,corr,distance,rmse,ks_len,rs_len
000990 KS,VRRM UR,0.7081469488513358,41.23196094406296,1.2346866555262146,1611,1611
000990 KS,VSH UN,0.5332395793799048,292.56729837650073,6.622913722955422,2183,2183
000990 KS,WEAV UN,0.5026719454270874,8.130720640449601,0.6219313561072616,405,405
000990 KS,WK UN,0.8914848588100885,84.39298503711998,3.5508482072408825,2183,2183
000990 KS,WULF UR,0.05134485839734622,304.7068406096967,7.41930516685682,2182,2182
000990 KS,XPER UN,-0.2993622281584588,9.966446876536146,0.7701293184142315,182,182
000990 KS,XRX UW,0.621016136176102,2.9978721960347694,0.2144904331246566,442,442
000990 KS,YEXT UN,-0.5572386888128229,40.865643365053586,1.3857660198106785,1592,1592
000990 KS,YOU UN,0.1042703696702805,3.0335530405183944,0.3171656176865751,501,501
000990 KS,ZETA UN,0.3828146291093946,2.462095432502601,0.268960123958603,515,515
000990 KS,ZUO UN,-0.3374711820323976,87.0932330824798,2.5312203432629343,1334,1334
005930 KS,AAPL UW,0.8533514827962078,72.61666469197974,1.6625451227161712,2183,2183
005930 KS,ACN UN,0.891682187769633,12.15220472812312,0.5226948395486573,2183,2183
005930 KS,ADBE UW,0.9052806155479141,98.92216785671691,2.6228495487430235,2183,2183
005930 KS,ADI UW,0.9014078422620209,7.714529323330283,0.33372038457694975,2183,2183
005930 KS,ADP UW,0.8119888955979278,4.877275824369305,0.39988351909623127,2183,2183
005930 KS,ADSK UW,0.9361428765297186,30.97408796056921,1.0612894377745856,2183,2183
005930 KS,AFRM UW,0.6788013937383459,9.462325999435816,0.43296870273967286,621,621
005930 KS,AKAM UW,0.7755864031818637,24.399188955825867,0.7492194720895154,2183,2183
005930 KS,ALGM UW,0.0,11.74806104246914,0.5750434571927971,673,673
005930 KS,AMAT UW,0.9214120105500556,45.34016261632522,1.2284836029440207,2183,2183
005930 KS,AMD UW,0.8713082531740234,922.3348444259724,20.043800453213414,2183,2183
005930 KS,ANET UN,0.7757095981341313,120.58865104916916,2.9115913629016412,2183,2183
005930 KS,ANSS UW,0.9222316427057307,22.331603558023627,0.9015772411051529,2183,2183
005930 KS,APH UN,0.8927514758726813,4.312723493579588,0.3022640310025783,2183,2183
005930 KS,APP UW,0.7922971632637488,7.878363243636763,0.37441262654015295,555,555
005930 KS,ARW UN,0.8703571829225516,11.911009956428748,0.5562189374808296,2183,2183
005930 KS,AVGO UW,0.8665363383548679,69.4216179983208,1.6670028068148912,2183,2183
005930 KS,AVT UW,0.0,6.435460940615135,0.3487419373563909,1316,1316
005930 KS,AYX UN,0.17591383425265134,138.5670792280013,4.0407354769611565,1606,1606
005930 KS,AZPN UW,-0.44762151164763464,2.6945685547430847,0.2890493942300759,272,272
005930 KS,BILL UN,0.6260343329458932,90.09200305625185,3.2410887842890848,901,901
005930 KS,BKI UN,0.849351096847483,4.372264584669948,0.37197172499539805,2085,2085
005930 KS,BR UN,0.8976918173469739,14.91768251172242,0.6646388286386842,2183,2183
005930 KS,BSY UW,0.6475510471060208,3.5895981447065664,0.2558525982705046,699,699
005930 KS,CCCS UW,0.6711614074790031,0.17694653025705023,0.06079405921735798,118,118
005930 KS,CDAY UN,0.8111769214135459,31.934923232992023,1.170234586016305,1324,1324
005930 KS,CDNS UW,0.8280581944392627,155.81104512292328,3.497655391697904,2183,2183
005930 KS,CDW UW,0.8795187042267609,61.70400153374494,1.5348425581113263,2183,2183
005930 KS,CFLT UW,0.7440383785329963,6.433803392163451,0.36319249060520936,505,505
005930 KS,CGNX UW,0.9243121768748671,15.16478880058903,0.6722385058765633,2183,2183
005930 KS,CIEN UN,0.8452606959587067,6.306682884875096,0.39810071847526046,2183,2183
005930 KS,CNXC UW,0.28704541846086473,6.041756736454791,0.44984618204279003,650,650
005930 KS,COHR UN,0.8248629316627515,5.686649495598644,0.26958658223196097,1325,1325
005930 KS,CRM UN,0.8767512847418735,17.75483600736403,0.8143872513950985,2183,2183
005930 KS,CRUS UW,0.8544546820921102,17.93974668599335,0.753604242206483,2183,2183
005930 KS,CRWD UW,0.8153363972340062,37.2781060850935,1.4609514910386405,1032,1032
005930 KS,CSCO UW,0.786973057506541,14.460641950722087,0.5606314237349208,2183,2183
005930 KS,CTSH UW,0.577506551512811,29.368511838348233,0.8200870058489957,2183,2183
005930 KS,CXT UN,0.67314097734771,10.194062072532521,0.7101752712118438,2183,2183
005930 KS,DBX UW,0.22003939822403637,10.939474080810541,0.4451599449275115,1348,1348
005930 KS,DDOG UW,0.6055994349232606,35.674021099447955,1.4422116731911578,961,961
005930 KS,DELL UN,0.7781463092929735,3.1031155887323925,0.31571269723206496,1151,1151
005930 KS,DLB UN,0.9497029361176492,13.307879285211976,0.4903914015725858,2183,2183
005930 KS,DOCU UW,0.7218981951608696,86.43310710538678,2.6141813464018524,1323,1323
005930 KS,DOX UW,0.7344914524426018,17.13484932854715,0.6574470895034074,2183,2183
005930 KS,DT UN,0.7500749911355861,10.162874494898404,0.5185960551773502,996,996
005930 KS,DV UN,0.6779241492980896,1.0484630377846962,0.1078183255697384,551,551
005930 KS,DXC UN,-0.5239087233737989,26.578780305387838,0.855244057849107,1612,1612
005930 KS,EEFT UW,0.6701672538704816,8.554454195281576,0.48753833601323376,2183,2183
005930 KS,ENPH UQ,0.7219622191970549,307.03233833103127,6.713266540271619,2183,2183
005930 KS,ENTG UW,0.9098723215767232,139.3588916819429,3.2481717135324883,2183,2183
005930 KS,EPAM UN,0.8486177493760216,167.66876368159896,3.949028581210276,2183,2183
005930 KS,ESTC UN,0.6373547796244227,8.101033973968889,0.36325287227737507,1208,1208
005930 KS,FFIV UW,0.7570174597593681,27.551708083726492,0.8832059818099839,2183,2183
005930 KS,FICO UN,0.8215712118530586,121.85181348066553,2.903287251992003,2183,2183
