ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
1583,Consumer Staples,051900_KS,001680_KS,0.345187034,0.291318841,0.119154088,0.084866667,0.204020755,LG Household & Health Care Ltd,Daesang Corporation,0.091724151
1593,Health Care,068270_KS,003090_KS,0.287470408,0.305044591,0.082639236,0.093052202,0.175691438,Celltrion Inc,"Daewoong Co., Ltd",0.090969609
1594,Consumer Discretionary,023530_KS,009900_KS,0.379913864,0.278564829,0.144334544,0.077598364,0.221932908,"Lotte Shopping Co., Ltd",Myoung Shin Industrial Ltd,0.0909456
1600,Materials,016380_KS,004000_KS,0.336127821,0.29150373,0.112981912,0.084974424,0.197956336,Kg Dongbusteel Ltd,"LOTTE Fine Chemical Co., Ltd",0.090575922
1603,Industrials,004990_KS,028050_KS,0.282622625,0.304893158,0.079875548,0.092959838,0.172835386,LOTTE Corporation,"Samsung Engineering Co., Ltd",0.09034298
1617,Information Technology,006400_KS,034220_KS,0.385271065,0.273717115,0.148433794,0.074921059,0.223354852,"Samsung SDI Co., Ltd","LG Display Co., Ltd",0.089623606
1625,Consumer Discretionary,073240_KS,383220_KS,0.285963419,0.30112498,0.081775077,0.090676254,0.172451331,"Kumho Tire Co., Inc",F&F Ltd,0.088896019
1639,Materials,016380_KS,000210_KS,0.306086081,0.294616709,0.093688689,0.086799005,0.180487694,Kg Dongbusteel Ltd,"Daelim Industrial Co., Ltd",0.088176942
1640,Materials,298020_KS,093370_KS,0.358037409,0.278808943,0.128190786,0.077734427,0.205925213,Hyosung Tnc Corp,"Foosung Co., Ltd",0.087825699
1642,Consumer Discretionary,023530_KS,114090_KS,0.394547262,0.265689425,0.155667542,0.070590871,0.226258412,"Lotte Shopping Co., Ltd","Grand Korea Leisure Co., Ltd",0.087606205
1650,Consumer Discretionary,005850_KS,271940_KS,0.286139686,0.297157941,0.08187592,0.088302842,0.170178761,SL Corporation,Iljin HySolus Co Ltd,0.087017458
