ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
268,Consumer Discretionary,005380_KS,009240_KS,-0.747816702,0.472300575,0.55922982,0.223067833,0.782297653,Hyundai Motor Company,"Hanssem Co., Ltd",0.29030023
273,Consumer Staples,005300_KS,000080_KS,-0.615323559,0.514176303,0.378623083,0.26437727,0.643000353,"Lotte Chilsung Beverage Co.,Ltd","HITEJINRO Co., Ltd",0.287226433
298,Industrials,010780_KS,375500_KS,-0.738105055,0.458562009,0.544799072,0.210279116,0.755078189,"IS DongSeo Co., Ltd",Dl E&C Ltd,0.277183107
299,Consumer Discretionary,018880_KS,284740_KS,-0.689075966,0.476817182,0.474825686,0.227354625,0.702180311,Hanon Systems,Cuckoo Homesys Ltd,0.276848837
347,Industrials,010780_KS,010140_KS,-0.656404243,0.470591273,0.43086653,0.221456146,0.652322676,"IS DongSeo Co., Ltd","Samsung Heavy Industries Co., Ltd",0.263338223
352,Industrials,009540_KS,010780_KS,-0.716653783,0.44741585,0.513592645,0.200180943,0.713773588,HD Korea Shipbuilding & Offshore Engineering Co Lt,"IS DongSeo Co., Ltd",0.262863283
395,Consumer Discretionary,018880_KS,241590_KS,-0.647083267,0.455368258,0.418716755,0.20736025,0.626077005,Hanon Systems,"Hwaseung Enterprise Co., Ltd",0.249631551
446,Industrials,336260_KS,375500_KS,-0.728186405,0.409331064,0.53025544,0.16755192,0.69780736,Doosan Fuel Cell Ltd,Dl E&C Ltd,0.240092624
449,Industrials,009540_KS,028670_KS,-0.655311884,0.438105341,0.429433665,0.19193629,0.621369954,HD Korea Shipbuilding & Offshore Engineering Co Lt,"Pan Ocean Co., Ltd",0.239435765
468,Industrials,294870_KS,010780_KS,-0.756370633,0.38698405,0.572096534,0.149756655,0.721853189,Hyundai Development Company,"IS DongSeo Co., Ltd",0.234224631
496,Consumer Discretionary,000270_KS,009240_KS,-0.687546812,0.410518206,0.472720619,0.168525198,0.641245816,Kia Motors Corporation,"Hanssem Co., Ltd",0.229364282
501,Communication Services,035720_KS,259960_KS,-0.631748922,0.430801301,0.3991067,0.185589761,0.584696461,Kakao Corp,KRAFTON INC,0.228293149
505,Consumer Discretionary,073240_KS,241590_KS,-0.715259598,0.396207865,0.511596292,0.156980673,0.668576965,"Kumho Tire Co., Inc","Hwaseung Enterprise Co., Ltd",0.227903797
519,Industrials,028670_KS,241560_KS,-0.723086816,0.386959274,0.522854544,0.149737479,0.672592023,"Pan Ocean Co., Ltd",Doosan Bobcat Inc,0.224360892
520,Industrials,329180_KS,020560_KS,-0.754687014,0.371517609,0.56955249,0.138025334,0.707577823,"Hyundai Heavy Industries Co., Ltd","Asiana Airlines, Inc",0.224330765
526,Industrials,329180_KS,028670_KS,-0.687210272,0.399874513,0.472257958,0.159899626,0.632157584,"Hyundai Heavy Industries Co., Ltd","Pan Ocean Co., Ltd",0.222371292
577,Industrials,028670_KS,294870_KS,-0.636092182,0.402352373,0.404613265,0.161887432,0.566500696,"Pan Ocean Co., Ltd",Hyundai Development Company,0.210432599
580,Consumer Discretionary,005380_KS,032350_KS,-0.77979311,0.332541391,0.608077294,0.110583777,0.718661071,Hyundai Motor Company,Lotte Tour Development Ltd,0.21008248
589,Consumer Discretionary,018880_KS,009240_KS,-0.641929745,0.397220352,0.412073797,0.157784008,0.569857805,Hanon Systems,"Hanssem Co., Ltd",0.208641966
592,Industrials,028670_KS,375500_KS,-0.727244554,0.357043051,0.528884641,0.12747974,0.656364381,"Pan Ocean Co., Ltd",Dl E&C Ltd,0.20776072
595,Industrials,010780_KS,086280_KS,-0.680237297,0.379020704,0.462722781,0.143656694,0.606379475,"IS DongSeo Co., Ltd","Hyundai Glovis Co., Ltd",0.207469911
606,Industrials,000880_KS,010780_KS,-0.665633259,0.382249633,0.443067635,0.146114782,0.589182417,Hanwha Corporation,"IS DongSeo Co., Ltd",0.205505353
608,Industrials,020560_KS,375500_KS,-0.75958505,0.335344879,0.576969448,0.112456188,0.689425636,"Asiana Airlines, Inc",Dl E&C Ltd,0.20535884
649,Consumer Discretionary,241590_KS,005850_KS,-0.719148279,0.34368251,0.517174248,0.118117667,0.635291915,"Hwaseung Enterprise Co., Ltd",SL Corporation,0.197928983
688,Consumer Discretionary,039130_KS,018880_KS,-0.792268063,0.286478226,0.627688684,0.082069774,0.709758458,Hanatour Service Inc,Hanon Systems,0.191193556
698,Industrials,010780_KS,047050_KS,-0.753522511,0.308242514,0.567796174,0.095013447,0.662809621,"IS DongSeo Co., Ltd",Posco Daewoo Corporation,0.189569992
712,Consumer Discretionary,018880_KS,031430_KS,-0.720070073,0.322092614,0.518500911,0.103743652,0.622244563,Hanon Systems,"Shinsegae International Co., Ltd",0.186695104
728,Materials,178920_KS,010060_KS,-0.766398029,0.289173911,0.587365939,0.083621551,0.670987489,PI Advanced Materials Co Ltd,OCI Company Ltd,0.184370429
732,Consumer Discretionary,000270_KS,039130_KS,-0.761480974,0.289686243,0.579853274,0.08391812,0.663771394,Kia Motors Corporation,Hanatour Service Inc,0.183105151
737,Industrials,336260_KS,000720_KS,-0.661231207,0.344838704,0.437226709,0.118913732,0.55614044,Doosan Fuel Cell Ltd,"Hyundai Engineering & Construction Co., Ltd",0.182576327
747,Consumer Discretionary,241590_KS,005380_KS,-0.697592665,0.323993484,0.486635527,0.104971778,0.591607305,"Hwaseung Enterprise Co., Ltd",Hyundai Motor Company,0.181304528
773,Materials,011780_KS,069260_KS,-0.696476459,0.315044229,0.485079458,0.099252866,0.584332324,"Kumho Petrochemical Co., Ltd",Huchems Fine Chemical Corporation,0.176418184
783,Industrials,009540_KS,020560_KS,-0.749303584,0.280810703,0.561455862,0.078854651,0.640310513,HD Korea Shipbuilding & Offshore Engineering Co Lt,"Asiana Airlines, Inc",0.175374893
788,Industrials,020560_KS,086280_KS,-0.643355631,0.339525594,0.413906468,0.115277629,0.529184097,"Asiana Airlines, Inc","Hyundai Glovis Co., Ltd",0.175003397
805,Industrials,336260_KS,042670_KS,-0.758287395,0.268885197,0.574999773,0.072299249,0.647299022,Doosan Fuel Cell Ltd,"Doosan Infracore Co., Ltd",0.172839354
812,Industrials,079550_KS,336260_KS,-0.641315341,0.334812391,0.411285367,0.112099337,0.523384704,LIG Nex1 Co Ltd,Doosan Fuel Cell Ltd,0.171936543
817,Industrials,010780_KS,000720_KS,-0.734159607,0.281292411,0.538990328,0.07912542,0.618115748,"IS DongSeo Co., Ltd","Hyundai Engineering & Construction Co., Ltd",0.171098402
842,Industrials,006260_KS,010780_KS,-0.673805671,0.308308356,0.454014082,0.095054043,0.549068125,LS Corp,"IS DongSeo Co., Ltd",0.166846051
843,Industrials,010120_KS,336260_KS,-0.720640226,0.280087202,0.519322335,0.078448841,0.597771176,"LSIS Co., Ltd",Doosan Fuel Cell Ltd,0.16662354
884,Consumer Staples,026960_KS,090430_KS,-0.690661614,0.286460388,0.477013465,0.082059554,0.559073019,Dongsuh,Amorepacific Corporation,0.161050336
894,Materials,004000_KS,178920_KS,-0.714605749,0.268660869,0.510661377,0.072178663,0.582840039,"LOTTE Fine Chemical Co., Ltd",PI Advanced Materials Co Ltd,0.159875206
908,Industrials,047050_KS,336260_KS,-0.608958184,0.323864429,0.37083007,0.104888168,0.475718239,Posco Daewoo Corporation,Doosan Fuel Cell Ltd,0.158076548
924,Consumer Discretionary,005850_KS,039130_KS,-0.718946707,0.257235744,0.516884367,0.066170228,0.583054596,SL Corporation,Hanatour Service Inc,0.156313056
993,Industrials,336260_KS,009540_KS,-0.660000752,0.279774343,0.435600993,0.078273683,0.513874676,Doosan Fuel Cell Ltd,HD Korea Shipbuilding & Offshore Engineering Co Lt,0.149739145
1064,Materials,006650_KS,069260_KS,-0.633154434,0.27725902,0.400884538,0.076872564,0.477757102,"Korea Petrochemical Ind. Co., Ltd",Huchems Fine Chemical Corporation,0.141674959
1104,Consumer Discretionary,000240_KS,032350_KS,-0.617038487,0.275803689,0.380736494,0.076067675,0.456804169,"Hankook Tire Worldwide Co., Ltd",Lotte Tour Development Ltd,0.137001439
1136,Consumer Discretionary,241590_KS,000270_KS,-0.622860983,0.264644094,0.387955805,0.070036496,0.457992301,"Hwaseung Enterprise Co., Ltd",Kia Motors Corporation,0.133620358
1170,Consumer Staples,139480_KS,000080_KS,-0.618186279,0.258094956,0.382154276,0.066613007,0.448767282,E-MART Inc,"HITEJINRO Co., Ltd",0.129721261
1197,Communication Services,035720_KS,352820_KS,-0.796797153,0.0,0.634885703,0.0,0.634885703,Kakao Corp,Hybe Ltd,0.126977141
1209,Consumer Staples,004370_KS,005300_KS,-0.792947504,0.0,0.628765744,0.0,0.628765744,"Nongshim Co., Ltd","Lotte Chilsung Beverage Co.,Ltd",0.125753149
1216,Consumer Discretionary,032350_KS,000270_KS,-0.790476424,0.0,0.624852977,0.0,0.624852977,Lotte Tour Development Ltd,Kia Motors Corporation,0.124970595
1218,Consumer Discretionary,073240_KS,009240_KS,-0.789562966,0.0,0.623409677,0.0,0.623409677,"Kumho Tire Co., Inc","Hanssem Co., Ltd",0.124681935
1232,Consumer Staples,026960_KS,002790_KS,-0.783847528,0.0,0.614416947,0.0,0.614416947,Dongsuh,AMOREPACIFIC Group,0.122883389
1243,Consumer Discretionary,031430_KS,073240_KS,-0.780365497,0.0,0.608970309,0.0,0.608970309,"Shinsegae International Co., Ltd","Kumho Tire Co., Inc",0.121794062
1249,Consumer Staples,139480_KS,026960_KS,-0.778754153,0.0,0.606458031,0.0,0.606458031,E-MART Inc,Dongsuh,0.121291606
1264,Consumer Discretionary,284740_KS,000270_KS,-0.773846357,0.0,0.598838185,0.0,0.598838185,Cuckoo Homesys Ltd,Kia Motors Corporation,0.119767637
1285,Consumer Discretionary,005380_KS,031430_KS,-0.76751706,0.0,0.589082438,0.0,0.589082438,Hyundai Motor Company,"Shinsegae International Co., Ltd",0.117816488
1287,Consumer Discretionary,031430_KS,005850_KS,-0.766481779,0.0,0.587494317,0.0,0.587494317,"Shinsegae International Co., Ltd",SL Corporation,0.117498863
1288,Consumer Discretionary,284740_KS,005850_KS,-0.765958497,0.0,0.586692419,0.0,0.586692419,Cuckoo Homesys Ltd,SL Corporation,0.117338484
1291,Industrials,336260_KS,064350_KS,-0.76512248,0.0,0.585412409,0.0,0.585412409,Doosan Fuel Cell Ltd,Hyundai Rotem Company,0.117082482
1339,Consumer Staples,004370_KS,002790_KS,-0.746775162,0.0,0.557673143,0.0,0.557673143,"Nongshim Co., Ltd",AMOREPACIFIC Group,0.111534629
