ticker1,ticker2,corr_px,corr_r
000210_KS,000210_KS,1.0,1.0
000210_KS,000670_KS,0.6973941233114631,0.5646971739462903
000210_KS,001230_KS,0.7853944415924637,0.37962308990098714
000210_KS,002380_KS,0.6950336277503292,0.26063963680164015
000210_KS,003240_KS,0.9574685592626416,0.5296478681005932
000210_KS,003410_KS,0.0,0.3568917835125859
000210_KS,003670_KS,-0.4107327228167,0.0
000210_KS,004000_KS,-0.5419435747849598,0.0
000210_KS,004020_KS,0.0,0.621614201680131
000210_KS,005490_KS,0.0,0.0
000210_KS,006650_KS,0.8586395289108568,0.35782426740237616
000210_KS,009830_KS,0.3795247723401941,0.0
000210_KS,010060_KS,-0.6195201471019296,0.0
000210_KS,010130_KS,0.9235180297501524,0.4020236742970572
000210_KS,011170_KS,0.607176887563537,0.3230670722302199
000210_KS,011780_KS,0.912673571208193,0.46533129689685954
000210_KS,011790_KS,0.8180825449136839,0.40233567942256365
000210_KS,014680_KS,0.0,0.0
000210_KS,014820_KS,0.3403106923028153,0.25909794000595965
000210_KS,016380_KS,0.3060860814851415,0.29461670880732227
000210_KS,051910_KS,0.31607081042248375,0.0
000210_KS,069260_KS,-0.5972607228125534,0.3663136509598167
000210_KS,093370_KS,0.3603905863321621,0.2869577624688028
000210_KS,103140_KS,-0.2647613025617282,0.4910038642409508
000210_KS,120110_KS,0.0,0.43859256790478784
000210_KS,178920_KS,0.6115358924192962,0.0
000210_KS,285130_KS,0.46234166671040644,0.3296281338295289
000210_KS,298020_KS,0.6814242787163334,0.0
000210_KS,298050_KS,-0.41104662427789573,0.0
000210_KS,300720_KS,-0.339082490059773,0.28271380183495903
000210_KS,361610_KS,-0.4835778402895227,0.0
000210_KS,AA_UN,0.905636287599739,0.3062168834218881
000210_KS,ALB_UN,0.4212247202392414,0.0
000210_KS,ALTO_UR,-0.3697672611309041,0.0
000210_KS,AMBP_UN,0.6435124395128886,0.0
000210_KS,AMCR_UN,0.8441494967604068,0.255856315593971
000210_KS,AMR_UN,0.6738813645361552,0.3331235523020601
000210_KS,AMRS_UW,0.7729804405460603,0.0
000210_KS,APD_UN,0.29577040361267426,0.3610635539050826
000210_KS,ARNC_UN,-0.5333546968764324,0.3320749371649517
000210_KS,ASH_UN,0.7786672366201718,0.39505494554190557
000210_KS,ASIX_UN,0.6454466392059933,0.4004431210310757
000210_KS,ASPN_UN,0.0,0.0
000210_KS,ATI_UN,0.8229932879891493,0.31873366066016573
000210_KS,ATR_UN,0.0,0.326322881710634
000210_KS,AVD_UN,0.870691109561536,0.2890412343541251
000210_KS,AVNT_UN,0.6233040077054981,0.3051829396833379
000210_KS,AVY_UN,0.6381079210219314,0.0
000210_KS,AXTA_UN,0.0,0.3193075147490244
000210_KS,BALL_UN,-0.2866174692652023,0.0
000210_KS,BCPC_UW,0.26903732672522956,0.0
