ticker1,ticker2,corr_px,corr_r
017670_KS,017670_KS,1.0,0.9999999999999998
017670_KS,030000_KS,-0.4931681407935781,0.0
017670_KS,030200_KS,0.7743953263928522,0.4308533044591711
017670_KS,032640_KS,0.6162509155761662,0.5241336200303239
017670_KS,035420_KS,0.6588962866668205,0.0
017670_KS,035720_KS,-0.4657551962103006,0.0
017670_KS,036570_KS,-0.352197116421154,0.0
017670_KS,251270_KS,0.0,0.0
017670_KS,259960_KS,0.6419135865381116,0.0
017670_KS,352820_KS,0.5779059477215882,0.0
017670_KS,ADTH_UR,0.0,0.0
017670_KS,ADV_UW,0.0,0.0
017670_KS,AMC_UN,0.0,0.0
017670_KS,AMCX_UW,-0.7293179079421142,0.0
017670_KS,AREN_UA,-0.6358357275823695,0.0
017670_KS,ATEX_UR,0.0,0.0
017670_KS,ATNI_UW,-0.5922782082602032,0.0
017670_KS,ATUS_UN,-0.7576270525132537,0.0
017670_KS,ATVI_UW,-0.3035949635267894,0.0
017670_KS,BAND_UW,-0.6745287847807432,0.0
017670_KS,BATRA_UW,0.5141295060104494,0.0
017670_KS,BATRK_UW,0.5409975941150131,0.0
017670_KS,BBIG_UR,-0.742932887898658,0.0
017670_KS,BMBL_UW,-0.6163233326362924,0.0
017670_KS,BOC_UN,-0.6262620245937729,0.0
017670_KS,CABO_UN,0.0,0.0
017670_KS,CARG_UW,0.6230880475547347,0.0
017670_KS,CARS_UN,0.0,0.26623505525810426
017670_KS,CCO_UN,0.0,0.0
017670_KS,CCOI_UW,0.0,0.0
017670_KS,CDLX_UQ,0.0,0.0
017670_KS,CHTR_UW,0.0,0.0
017670_KS,CMCSA_UW,0.61865991909019,0.0
017670_KS,CMLS_UQ,-0.5863075569482146,0.0
017670_KS,CNK_UN,0.5692189370639638,0.3374295512194868
017670_KS,CNSL_UW,0.46314741596315917,0.0
017670_KS,CRGE_UQ,0.0,0.0
017670_KS,CTV_UN,-0.3009196809949032,0.0
017670_KS,DHX_UN,-0.5056968701557821,0.0
017670_KS,DIS_UN,-0.4201207789444124,0.0
017670_KS,DISH_UW,-0.7538908311732992,0.0
017670_KS,DJCO_UR,0.316222272405388,0.0
017670_KS,EA_UW,0.4373710608403486,0.0
017670_KS,EB_UN,-0.4002609637831646,0.0
017670_KS,EVC_UN,-0.7951685103055025,0.0
017670_KS,EVER_UQ,-0.47256724984405174,0.0
017670_KS,FOX_UW,-0.6560096983805508,0.0
017670_KS,FOXA_UW,-0.6777693296864571,0.0
017670_KS,FUBO_UN,0.745060770892459,0.0
017670_KS,FWONA_UW,0.0,0.0
017670_KS,FWONK_UW,0.0,0.0
017670_KS,FYBR_UW,-0.81855393363025,0.0
017670_KS,GAMB_UQ,0.49826179750093985,0.0
017670_KS,GCI_UN,0.0,0.0
017670_KS,GOGO_UW,0.0,0.0
017670_KS,GOOG_UW,0.817935181364624,0.0
017670_KS,GOOGL_UW,0.8202675120018844,0.0
017670_KS,GSAT_UA,0.0,0.0
017670_KS,GTN_UN,-0.5905061941936158,0.0
017670_KS,IAC_UW,0.8164236034484058,0.0
017670_KS,IAS_UW,0.6695162054299448,0.0
017670_KS,IDT_UN,-0.3804780877517625,0.0
017670_KS,IHRT_UW,-0.8031118872081451,0.0
017670_KS,IMAX_UN,0.0,0.0
017670_KS,IPG_UN,0.4879685524729482,0.2710069513074098
017670_KS,IRDM_UW,0.0,0.0
017670_KS,KORE_UN,0.387039585343583,0.0
017670_KS,LBRDA_UW,-0.4172454957097353,0.0
017670_KS,LBRDK_UW,-0.3682199435591499,0.0
017670_KS,LFLY_UR,-0.4064740212393878,0.0
017670_KS,LGF_A_UN,0.0,0.0
017670_KS,LGF_B_UN,0.2616837913992855,0.0
017670_KS,LILA_UW,-0.3398738645262614,0.0
017670_KS,LILAK_UW,-0.3267612521936726,0.0
017670_KS,LSXMA_UW,0.26756507635995774,0.0
017670_KS,LSXMK_UW,0.28168121909325217,0.0
017670_KS,LUMN_UN,-0.4658126404589856,0.0
017670_KS,LYV_UN,0.8169473873277203,0.0
017670_KS,MAX_UN,-0.611385603160471,0.0
017670_KS,MCS_UN,0.0,0.0
017670_KS,META_UW,0.7107408501660553,0.0
017670_KS,MGNI_UW,0.75181244196262,0.0
017670_KS,MSGE_UN,,
017670_KS,MSGS_UN,-0.3181377481580444,0.0
017670_KS,MTCH_UW,-0.48405850195857536,0.0
017670_KS,MYPS_UQ,0.6370549194578055,0.0
017670_KS,NFLX_UW,0.6160692316874568,0.0
017670_KS,NWS_UW,0.6194041037121796,0.0
017670_KS,NWSA_UW,0.6316142113817144,0.0
017670_KS,NXST_UW,-0.5078607354546011,0.0
017670_KS,NYT_UN,-0.404410756521547,0.0
017670_KS,OB_UW,0.0,0.0
017670_KS,OMC_UN,0.0,0.0
017670_KS,OOMA_UN,0.5826171626511428,0.0
017670_KS,PARA_UW,-0.744122246971486,0.0
017670_KS,PARAA_UW,-0.7584633461266107,0.0
017670_KS,PINS_UN,-0.4747685529745966,0.0
017670_KS,PLTK_UW,0.0,0.33713211041546665
017670_KS,PUBM_UQ,0.6455578547821201,0.0
017670_KS,QNST_UW,-0.7302719288782967,0.0
017670_KS,QUOT_UN,-0.6064278585534655,0.0
017670_KS,RADI_UQ,0.5954868944275632,0.0
017670_KS,RBLX_UN,0.0,0.0
017670_KS,ROKU_UW,-0.5325017934077633,0.0
017670_KS,RSVR_UQ,0.41482589281128524,0.0
017670_KS,SATS_UW,-0.7934791075861494,0.0
017670_KS,SBGI_UW,0.0,0.0
017670_KS,SCHL_UW,0.0,0.0
