ticker1,ticker2,corr_px,corr_r
AAT_UN,AAT_UN,0.9999999999999998,1.0
AAT_UN,ADC_UN,0.0,0.4017761439031205
AAT_UN,AHH_UN,0.0,0.6511122919152101
AAT_UN,AHT_UN,0.6286284569048186,0.48353883209497195
AAT_UN,AIRC_UN,0.4398432255735065,0.5976237058947244
AAT_UN,AIV_UN,0.44786692477701573,0.40711792554838255
AAT_UN,AKR_UN,0.0,0.5714905426418198
AAT_UN,ALEX_UN,0.0,0.5540055810866489
AAT_UN,ALX_UN,-0.3216127369214647,0.4442638422924574
AAT_UN,AMH_UN,0.318795784998206,0.4241397441040632
AAT_UN,AMT_UN,-0.390775101322951,0.3250825531111359
AAT_UN,APLE_UN,0.3700100553149337,0.5197557646003562
AAT_UN,ARE_UN,0.0,0.714972898063876
AAT_UN,ARL_UN,0.0,0.0
AAT_UN,AVB_UN,0.4550385539988793,0.5613688364950642
AAT_UN,BDN_UN,0.0,0.8128223458875796
AAT_UN,BFS_UN,0.0,0.5040830561049388
AAT_UN,BHM_UA,0.0,0.3119801379764229
AAT_UN,BHR_UN,0.7170871153945588,0.4731915811097597
AAT_UN,BNL_UN,0.0,0.4513555153988973
AAT_UN,BRT_UN,0.0,0.44012168801713814
AAT_UN,BRX_UN,0.35741269035717604,0.573408781450252
AAT_UN,BXP_UN,0.3271155371924838,0.8373595533802285
AAT_UN,CBL_UN,0.0,0.43718300600773585
AAT_UN,CBRE_UN,0.7286053593804254,0.5335823312360688
AAT_UN,CCI_UN,-0.32969747114656967,0.4692679991611779
AAT_UN,CHCT_UN,0.0,0.4114540531423829
AAT_UN,CIO_UN,0.0,0.7024590116300792
AAT_UN,CLDT_UN,0.0,0.44611922041951013
AAT_UN,CLPR_UN,0.0,0.32820304403569317
AAT_UN,COLD_UN,0.553735397912871,0.45073358375436645
AAT_UN,COMP_UN,0.34843308244882465,0.41032292486377536
AAT_UN,CPT_UN,0.5596473294539095,0.600139324295932
AAT_UN,CSR_UN,0.8036230870708233,0.5282195283707287
AAT_UN,CTO_UN,0.0,0.0
AAT_UN,CTRE_UN,0.0,0.5370480180948887
AAT_UN,CUBE_UN,0.0,0.40526808511419943
AAT_UN,CUZ_UN,0.4849940303181871,0.841623839267845
AAT_UN,CWK_UN,0.0,0.512855401140432
AAT_UN,DBRG_UN,0.0,0.5837756234837772
AAT_UN,DEA_UN,0.5903223025278679,0.7332308373038045
AAT_UN,DEI_UN,0.0,0.7888149434581475
AAT_UN,DHC_UW,0.0,0.38599290413162196
AAT_UN,DLR_UN,0.3389668571003304,0.27390331291946557
AAT_UN,DOC_UN,0.0,0.4839394196717939
AAT_UN,DOMA_UN,0.0,0.26050171923966753
AAT_UN,DOUG_UN,0.5038272824892968,0.4824797191022897
AAT_UN,DRH_UN,0.46637533992829794,0.5629615991668878
AAT_UN,EGP_UN,0.27797770432718943,0.48187501130023885
AAT_UN,ELME_UN,0.0,0.6181805025809124
AAT_UN,ELS_UN,0.0,0.42298043240547945
AAT_UN,EPR_UN,0.4712330844869624,0.5033640841077818
AAT_UN,EPRT_UN,0.4030973319571769,0.49284986352344784
AAT_UN,EQC_UN,0.0,0.575106090271527
AAT_UN,EQIX_UW,0.29929186637491495,0.45203920354179683
AAT_UN,EQR_UN,0.4223872837775028,0.5462832909074987
AAT_UN,ESRT_UN,0.42528964733313945,0.7824938198167667
AAT_UN,ESS_UN,0.627539104352947,0.6103151562520258
AAT_UN,EXPI_UQ,0.4427196897118615,0.3904274175132012
AAT_UN,EXR_UN,0.0,0.41778859587610007
AAT_UN,FCPT_UN,0.0,0.4489937681205373
AAT_UN,FOR_UN,0.2744237744712311,0.0
AAT_UN,FPI_UN,0.3200639558074376,0.7127510159227751
AAT_UN,FR_UN,0.47900829334588324,0.5351446901893517
AAT_UN,FRPH_UW,-0.38709201833677276,0.31570999133549826
AAT_UN,FRT_UN,0.0,0.548975539778263
AAT_UN,FSP_UA,0.38105802783819426,0.47644810871417975
AAT_UN,GLPI_UW,0.0,0.5356251323010831
AAT_UN,GMRE_UN,0.0,0.5692344743716095
AAT_UN,GNL_UN,0.0,0.612776452693342
AAT_UN,GOOD_UW,0.0,0.683904201265891
AAT_UN,GTY_UN,0.0,0.44594486971764347
AAT_UN,HHC_UN,0.0,0.5561197717702766
AAT_UN,HIW_UN,0.0,0.8462998923812461
AAT_UN,HOUS_UN,0.0,0.4304813657223712
AAT_UN,HPP_UN,0.0,0.828321604362579
AAT_UN,HR_UN,0.0,0.3652045794147978
AAT_UN,HST_UW,0.5414853553847017,0.510796105915715
AAT_UN,HT_UN,0.0,0.612623967770466
AAT_UN,IIPR_UN,0.0,0.5666184407601502
AAT_UN,ILPT_UW,0.0,0.5656585479393975
AAT_UN,INDT_UQ,0.3117087599008517,0.0
AAT_UN,INN_UN,0.5568613014893102,0.5128719281828303
AAT_UN,INVH_UN,0.4110760782561281,0.4932966651848672
AAT_UN,IRM_UN,0.3880506603541639,0.5489975502371786
AAT_UN,IRT_UN,0.7997635871873799,0.6809770047485902
AAT_UN,IVT_UN,0.0,0.5091215205615371
AAT_UN,JBGS_UN,0.7098990236229532,0.7665154168368966
AAT_UN,JLL_UN,0.5404459573894216,0.5286019837349073
AAT_UN,JOE_UN,0.5113902962661819,0.5959419979176859
AAT_UN,KIM_UN,0.0,0.582886843087282
AAT_UN,KRC_UN,0.0,0.8394198777126922
AAT_UN,KRG_UN,0.35396924393731377,0.516801298172314
AAT_UN,KW_UN,0.0,0.5112850404621638
AAT_UN,LAMR_UW,0.0,0.45072144144360593
AAT_UN,LAND_UQ,0.0,0.6586970552539287
AAT_UN,LSI_UN,0.0,0.30588685772358737
AAT_UN,LTC_UN,0.0,0.536801972330855
AAT_UN,LXP_UN,0.5590830362874687,0.5759846991096378
AAT_UN,MAA_UN,0.4627627623656849,0.6080983847613761
AAT_UN,MAC_UN,0.37554309332234753,0.618751019480136
AAT_UN,MMI_UN,0.0,0.5865453869708721
AAT_UN,MPW_UN,0.43777164367271876,0.6255556514654173
AAT_UN,NHI_UN,0.606399530509751,0.5542628415437414
AAT_UN,NMRK_UW,0.0,0.589432242304204
AAT_UN,NNN_UN,0.48876065860870027,0.5153593170298145
AAT_UN,NSA_UN,0.0,0.4202531913005261
AAT_UN,NTST_UN,0.48916548505459334,0.5509426428010904
AAT_UN,NXRT_UN,0.0,0.6416837060297932
AAT_UN,O_UN,0.0,0.5597427484435789
AAT_UN,OFC_UN,0.5527858930909634,0.7319984052815021
AAT_UN,OHI_UN,0.6280272153175384,0.4889966901701055
AAT_UN,OLP_UN,-0.4858230640829505,0.44830998397023547
AAT_UN,ONL_UN,0.0,0.6813794104602107
AAT_UN,OPAD_UN,0.0,0.0
AAT_UN,OPEN_UW,0.34889053105421197,0.0
AAT_UN,OPI_UW,0.0,0.7523185724731005
AAT_UN,OUT_UN,0.0,0.5294527391371698
AAT_UN,PCH_UW,0.0,0.37150295963595803
AAT_UN,PDM_UN,0.3608850997434565,0.8450819575283315
AAT_UN,PEAK_UN,0.0,0.5994358655309464
AAT_UN,PEB_UN,0.2854838624216807,0.3813935102236422
AAT_UN,PECO_UW,0.0,0.5245793321248438
AAT_UN,PGRE_UN,0.6613450009582436,0.7662671370036036
AAT_UN,PK_UN,0.7256565263091725,0.49546711805096305
AAT_UN,PLD_UN,0.4248844319859051,0.5449347516832042
AAT_UN,PLYM_UN,0.7407745387474962,0.0
AAT_UN,PSA_UN,0.0,0.39070305561804186
AAT_UN,PSTL_UN,0.3097897338670396,0.47729839226758775
AAT_UN,RDFN_UW,0.27451950762312344,0.2746780915533044
AAT_UN,REG_UW,0.0,0.526204102074946
AAT_UN,REXR_UN,0.0,0.4784920760602345
AAT_UN,RHP_UN,0.5973311242060855,0.5211543858306198
AAT_UN,RLJ_UN,0.7646599160614125,0.5912524421493103
AAT_UN,RMAX_UN,0.0,0.4218904702591029
AAT_UN,RMR_UR,0.0,0.5726742220679385
AAT_UN,ROIC_UW,0.0,0.5322966224723085
AAT_UN,RPT_UN,0.5564703665748518,0.5868236074642703
AAT_UN,RTL_UW,0.0,0.5002895123498672
