ticker,field,name,value,position
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATEX UR,166
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATGE UN,167
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATHA UW,168
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATI UN,169
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATIP UN,170
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATKR UN,171
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATLC UW,172
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATNI UW,173
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATOM UR,174
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATRA UW,175
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATRC UQ,176
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATRI UW,177
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATRO UW,178
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,ATSG UW,179
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AUB UN,180
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AUPH UQ,181
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AURA UQ,182
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVA UN,183
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVAH UW,184
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVAV UW,185
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVD UN,186
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVDX UW,187
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVID UW,188
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVIR UW,189
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVNS UN,190
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVNT UN,191
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVNW UW,192
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVO UW,193
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVPT UW,194
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVTA UW,195
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVTE UQ,196
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AVXL UW,197
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AWR UN,198
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AX UN,199
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AXGN UR,200
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AXL UN,201
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AXNX UW,202
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AXSM UQ,203
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AXTI UW,204
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,AZZ UN,205
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,B UN,206
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BALY UN,207
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BANC UN,208
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BAND UW,209
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BANF UW,210
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BANR UW,211
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BARK UN,212
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BASE UW,213
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BATL UA,214
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BATRA UW,215
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BATRK UW,216
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BBCP UR,217
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BBIG UR,218
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BBIO UW,219
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BBLN UN,220
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BBSI UW,221
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BBUC UN,222
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BBW UN,223
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BCBP UQ,224
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BCC UN,225
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BCML UW,226
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BCO UN,227
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BCOV UW,228
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BCPC UW,229
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BCRX UW,230
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BDC UN,231
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BDN UN,232
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BE UN,233
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BEAM UW,234
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BECN UW,235
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BFC UR,236
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BFH UN,237
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BFLY UN,238
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BFS UN,239
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BFST UW,240
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BGCP UW,241
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BGFV UW,242
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BGRY UW,243
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BGS UN,244
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BH UN,245
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BHB UA,246
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BHE UN,247
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BHG UN,248
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BHIL UN,249
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BHLB UN,250
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BHM UA,251
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BHR UN,252
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BHVN UN,253
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BIG UN,254
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BIGC UQ,255
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BIPC UN,256
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BIRD UW,257
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BJRI UW,258
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BKD UN,259
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BKE UN,260
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BKH UN,261
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BKKT UN,262
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BKU UN,263
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BL UW,264
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BLBD UQ,265
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BLDE UR,266
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BLFS UR,267
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BLFY UW,268
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BLKB UW,269
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BLMN UW,270
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BLND UN,271
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BLNK UR,272
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BLUE UW,273
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BLX UN,274
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BMBL UW,275
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BMI UN,276
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BMRC UR,277
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BNGO UR,278
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BNL UN,279
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BOC UN,280
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BODY UN,281
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BOOM UW,282
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BOOT UN,283
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BORR UN,284
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BOWL UN,285
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BOX UN,286
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BPMC UW,287
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BRBR UN,288
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BRBS UA,289
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BRC UN,290
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BRCC UN,291
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BRDS UN,292
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BRKL UW,293
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BRP UW,294
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BRSP UN,295
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BRT UN,296
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BRY UW,297
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BSIG UN,298
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BSRR UW,299
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BTAI UR,300
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BTU UN,301
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BUSE UW,302
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BV UN,303
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BVH UN,304
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BVS UW,305
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BW UN,306
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BWB UR,307
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BWFG UQ,308
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BXC UN,309
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BXMT UN,310
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BY UN,311
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BYND UW,312
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,BZH UN,313
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CAC UW,314
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CADE UN,315
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CAKE UW,316
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CAL UN,317
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CALM UW,318
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CALX UN,319
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CANO UN,320
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CARA UQ,321
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CARE UW,322
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CARG UW,323
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CARS UN,324
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CASA UW,325
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CASH UW,326
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CASS UW,327
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CATC UR,328
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CATO UN,329
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CATY UW,330
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CBAN UQ,331
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CBL UN,332
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CBNK UW,333
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CBRL UW,334
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CBT UN,335
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CBU UN,336
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CBZ UN,337
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CCB UW,338
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CCBG UW,339
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CCCC UW,340
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CCF UA,341
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CCNE UW,342
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CCO UN,343
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CCOI UW,344
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CCRN UW,345
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CCS UN,346
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CCSI UW,347
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CDE UN,348
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CDLX UQ,349
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CDMO UR,350
RTY Index,INDX_MEMBERS,Member Ticker and Exchange Code,CDNA UQ,351
