date,PX_OPEN,PX_LOW,PX_HIGH,PX_LAST,VOLUME,MOV_AVG_5D,CHG_PCT_1D,LOG_CHG_PCT_1D,LOG_CHG_PCT_1D_win
2018-04-06,2733.0,2730.0,2760.0,2733.0,5882.0,3187.3333,0.0,0.0,0.0
2018-04-09,2733.0,2733.0,2733.0,2733.0,66.0,2926.0,0.0,0.0,0.0
2018-04-10,2733.0,2593.0,2733.0,2730.0,6377.0,2784.0,-0.122,-0.0012207448058370403,-0.0012207448058370403
2018-04-11,2607.0,2587.0,2740.0,2733.0,17540.0,2732.6667,0.1221,0.0012202551857170942,0.0012202551857170942
2018-04-12,2733.0,2660.0,2733.0,2733.0,1406.0,2732.6667,0.0,0.0,0.0
2018-04-13,2593.0,2580.0,2720.0,2580.0,5297.0,2702.0,-5.6098,-0.0577329317849589,-0.04652049182548245
2018-04-16,2597.0,2207.0,2597.0,2333.0,16122.0,2622.0,-9.5607,-0.10049127854635624,-0.04652049182548245
2018-04-17,2467.0,2267.0,2467.0,2463.0,8514.0,2568.6667,5.5714,0.05421731526876593,0.05421731526876593
2018-04-18,2467.0,2463.0,2470.0,2463.0,2688.0,2514.6667,0.0,0.0,0.0
2018-04-19,2457.0,2457.0,2457.0,2457.0,15.0,2459.3333,-0.2706,-0.0027096678362708592,-0.0027096678362708592
2018-04-20,2463.0,2400.0,2467.0,2457.0,13785.0,2434.6667,0.0,0.0,0.0
2018-04-23,2457.0,2457.0,2470.0,2467.0,6837.0,2461.3333,0.4071,0.004062735900673028,0.004062735900673028
2018-04-24,2467.0,2337.0,2477.0,2410.0,10880.0,2450.6667,-2.2973,-0.023240991701968444,-0.023240991701968444
2018-04-25,2423.0,2337.0,2617.0,2617.0,875.0,2481.3333,8.5754,0.08227467651534723,0.055429976507943485
2018-04-26,2610.0,2420.0,2710.0,2700.0,6198.0,2530.0,3.1847,0.03135040025443794,0.03135040025443794
2018-04-27,2800.0,2580.0,2800.0,2687.0,5394.0,2576.0,-0.4938,-0.0049502322070398095,-0.0049502322070398095
2018-04-30,2570.0,2557.0,2697.0,2673.0,834.0,2617.3333,-0.4963,-0.004975356585275634,-0.004975356585275634
2018-05-01,2570.0,2557.0,2697.0,2673.0,834.0,2617.3333,0.0,0.0,0.0
2018-05-02,2673.0,2530.0,2680.0,2530.0,6614.0,2641.3333,-5.3616,-0.05510687263162327,-0.04652049182548245
2018-05-03,2540.0,2477.0,2663.0,2653.0,2358.0,2648.6667,4.8748,0.04759707176527934,0.04759707176527934
2018-05-04,2663.0,2423.0,2663.0,2657.0,4107.0,2640.0,0.1256,0.0012552118918401321,0.0012552118918401321
2018-05-07,2663.0,2423.0,2663.0,2657.0,4107.0,2640.0,0.0,0.0,0.0
2018-05-08,2517.0,2517.0,2570.0,2567.0,3314.0,2616.0,-3.3877,-0.0344641236827461,-0.0344641236827461
2018-05-09,2697.0,2580.0,2697.0,2580.0,396.0,2597.3333,0.5195,0.005181552540428476,0.005181552540428476
2018-05-10,2580.0,2580.0,2667.0,2663.0,4620.0,2624.0,3.23,0.031789322489407336,0.031789322489407336
2018-05-11,2663.0,2663.0,2667.0,2663.0,272.0,2626.0,0.0,0.0,0.0
2018-05-14,2633.0,2633.0,2633.0,2633.0,8.0,2621.3333,-1.1264,-0.011327919292552596,-0.011327919292552596
2018-05-15,2620.0,2533.0,2620.0,2600.0,1425.0,2628.0,-1.2658,-0.012738795008225562,-0.012738795008225562
2018-05-16,2533.0,2533.0,2617.0,2617.0,1202.0,2635.3333,0.641,0.006389543321668518,0.006389543321668518
2018-05-17,2617.0,2617.0,2617.0,2617.0,1202.0,2626.0,0.0,0.0,0.0
2018-05-18,2617.0,2537.0,2623.0,2623.0,998.0,2618.0,0.2548,0.0025447593516141234,0.0025447593516141234
2018-05-21,2553.0,2553.0,2553.0,2553.0,998.0,2602.0,-2.6684,-0.027046480765665654,-0.027046480765665654
2018-05-22,2553.0,2553.0,2553.0,2553.0,998.0,2602.0,0.0,0.0,0.0
2018-05-23,2567.0,2567.0,2900.0,2900.0,8999.0,2662.0,13.577,0.12731083501146492,0.055429976507943485
2018-05-24,2907.0,2753.0,3133.0,3093.0,27368.0,2757.3333,6.6667,0.06453883363752237,0.055429976507943485
2018-05-25,3083.0,2937.0,3267.0,3253.0,13239.0,2884.6667,5.1724,0.050430722479342424,0.050430722479342424
2018-05-28,3253.0,3077.0,3253.0,3247.0,639.0,3009.3333,-0.2049,-0.0020511020724217287,-0.0020511020724217287
2018-05-29,3073.0,3070.0,3233.0,3167.0,1607.0,3132.0,-2.4641,-0.024949670626957778,-0.024949670626957778
2018-05-30,3167.0,2840.0,3167.0,3163.0,4911.0,3184.6667,-0.1053,-0.0010535547939995531,-0.0010535547939995531
2018-05-31,3167.0,3000.0,3233.0,3217.0,2090.0,3209.3333,1.686,0.016719447806767842,0.016719447806767842
2018-06-01,3217.0,3217.0,3220.0,3220.0,731.0,3202.6667,0.1036,0.0010354637223571697,0.0010354637223571697
2018-06-04,3167.0,3160.0,3167.0,3160.0,3558.0,3185.3333,-1.8634,-0.01880980031203629,-0.01880980031203629
2018-06-05,3067.0,3000.0,3167.0,3153.0,5259.0,3182.6667,-0.211,-0.0021122291862739565,-0.0021122291862739565
2018-06-06,3067.0,3000.0,3167.0,3153.0,5259.0,3182.6667,0.0,0.0,0.0
2018-06-07,3157.0,3157.0,3230.0,3227.0,2189.0,3195.3333,2.3256,0.022989700042863975,0.022989700042863975
2018-06-08,3200.0,3200.0,3247.0,3200.0,333.0,3192.0,-0.8264,-0.008298336148137365,-0.008298336148137365
2018-06-11,3203.0,3203.0,3213.0,3213.0,5550.0,3190.6667,0.4167,0.0041583420988160966,0.0041583420988160966
2018-06-12,3267.0,3133.0,3267.0,3133.0,6024.0,3185.3333,-2.4896,-0.025211147006107618,-0.025211147006107618
2018-06-13,3267.0,3133.0,3267.0,3133.0,6024.0,3185.3333,0.0,0.0,0.0
2018-06-14,3333.0,3133.0,3333.0,3260.0,2552.0,3206.6667,4.0426,0.03963024466841713,0.03963024466841713
2018-06-15,3267.0,3133.0,3267.0,3200.0,3345.0,3201.3333,-1.8405,-0.01857647932293981,-0.01857647932293981
2018-06-18,3133.0,3070.0,3330.0,3330.0,752.0,3227.3333,4.0625,0.03982149418667151,0.03982149418667151
2018-06-19,3197.0,3167.0,3393.0,3300.0,6018.0,3244.6667,-0.9009,-0.009049826429008903,-0.009049826429008903
2018-06-20,3167.0,3167.0,3297.0,3297.0,3165.0,3277.3333,-0.101,-0.0010105103936939833,-0.0010105103936939833
2018-06-21,3133.0,3070.0,3263.0,3260.0,1997.0,3277.3333,-1.1122,-0.011184311894704353,-0.011184311894704353
2018-06-22,3133.0,3133.0,3247.0,3247.0,1050.0,3286.6667,-0.409,-0.004098386926163387,-0.004098386926163387
2018-06-25,3073.0,2993.0,3200.0,3200.0,2805.0,3260.6667,-1.4374,-0.014478306680694504,-0.014478306680694504
2018-06-26,3133.0,3067.0,3190.0,3163.0,3300.0,3233.3333,-1.1458,-0.01152414865496135,-0.01152414865496135
2018-06-27,3163.0,3163.0,3163.0,3163.0,3300.0,3206.6667,0.0,0.0,0.0
2018-06-28,3007.0,3007.0,3133.0,3067.0,5700.0,3168.0,-3.0558,-0.031034630740878803,-0.031034630740878803
2018-06-29,3067.0,2907.0,3067.0,3063.0,1350.0,3131.3333,-0.1087,-0.0010875912129711136,-0.0010875912129711136
2018-07-02,3093.0,3033.0,3093.0,3033.0,1050.0,3098.0,-0.9793,-0.009841266800868113,-0.009841266800868113
2018-07-03,3047.0,3000.0,3047.0,3000.0,1350.0,3065.3333,-1.0989,-0.011049825075473951,-0.011049825075473951
2018-07-04,3017.0,3017.0,3020.0,3020.0,600.0,3036.6667,0.6667,0.00664487384444155,0.00664487384444155
2018-07-05,2907.0,2907.0,3033.0,3033.0,647.0,3030.0,0.4415,0.004405282478905404,0.004405282478905404
2018-07-06,3000.0,3000.0,3000.0,3000.0,488.0,3017.3333,-1.0989,-0.011049825075473951,-0.011049825075473951
2018-07-09,3000.0,2933.0,3010.0,3010.0,623.0,3012.6667,0.3333,0.0033274578667058913,0.0033274578667058913
2018-07-10,3010.0,3010.0,3010.0,3010.0,623.0,3014.6667,0.0,0.0,0.0
2018-07-11,3000.0,3000.0,3000.0,3000.0,450.0,3010.6667,-0.3322,-0.0033275300927085166,-0.0033275300927085166
2018-07-12,2973.0,2973.0,2973.0,2973.0,843.0,2998.6667,-0.8889,-0.008928742851931012,-0.008928742851931012
2018-07-13,2973.0,2953.0,2983.0,2967.0,960.0,2992.0,-0.2242,-0.0022445170448467324,-0.0022445170448467324
2018-07-16,2983.0,2967.0,2987.0,2967.0,515.0,2983.3333,0.0,0.0,0.0
2018-07-17,2967.0,2937.0,3000.0,3000.0,1515.0,2981.3333,1.1236,0.011173345042568708,0.011173345042568708
2018-07-18,3030.0,3027.0,3067.0,3027.0,5295.0,2986.6667,0.8889,0.008849725409134994,0.008849725409134994
2018-07-19,3027.0,2967.0,3067.0,2967.0,2417.0,2985.3333,-1.9824,-0.02002313160546807,-0.02002313160546807
2018-07-20,2940.0,2933.0,2940.0,2933.0,615.0,2978.6667,-1.1236,-0.011299600708479877,-0.011299600708479877
2018-07-23,2937.0,2937.0,2937.0,2937.0,15.0,2972.6667,0.1136,0.0011353552402518776,0.0011353552402518776
2018-07-24,2933.0,2933.0,2933.0,2933.0,6285.0,2959.3333,-0.1135,-0.0011356446002937135,-0.0011356446002937135
2018-07-25,2933.0,2933.0,2933.0,2933.0,6285.0,2940.6667,0.0,0.0,0.0
2018-07-26,2940.0,2940.0,2943.0,2940.0,864.0,2935.3333,0.2273,0.0022704206433456315,0.0022704206433456315
2018-07-27,2943.0,2943.0,2943.0,2943.0,864.0,2937.3333,0.1134,0.0011333575076782904,0.0011333575076782904
2018-07-30,2963.0,2963.0,2963.0,2963.0,63.0,2942.6667,0.6795,0.006772018037053639,0.006772018037053639
2018-07-31,2963.0,2937.0,3000.0,2943.0,3765.0,2944.6667,-0.6749,-0.006771877492063415,-0.006771877492063415
2018-08-01,2900.0,2900.0,2993.0,2937.0,1359.0,2945.3333,-0.2265,-0.0022675689924115837,-0.0022675689924115837
2018-08-02,3000.0,2967.0,3000.0,2967.0,429.0,2950.6667,1.0216,0.010164169374220374,0.010164169374220374
2018-08-03,3000.0,2970.0,3000.0,2970.0,302.0,2956.0,0.1124,0.0011233687849461064,0.0011233687849461064
2018-08-06,3000.0,2970.0,3020.0,3013.0,780.0,2966.0,1.459,0.01448459000095451,0.01448459000095451
2018-08-07,3027.0,3013.0,3067.0,3067.0,1139.0,2990.6667,1.7699,0.017544196607424758,0.017544196607424758
2018-08-08,3067.0,3000.0,3067.0,3000.0,330.0,3003.3333,-2.1739,-0.02197877338545075,-0.02197877338545075
2018-08-09,3000.0,3000.0,3000.0,3000.0,330.0,3010.0,0.0,0.0,0.0
2018-08-10,3000.0,3000.0,3000.0,3000.0,300.0,3016.0,0.0,0.0,0.0
2018-08-13,3000.0,3000.0,3000.0,3000.0,300.0,3013.3333,0.0,0.0,0.0
2018-08-14,3000.0,3000.0,3033.0,3027.0,2850.0,3005.3333,0.8889,0.008849725409134994,0.008849725409134994
2018-08-15,3000.0,3000.0,3033.0,3027.0,2850.0,3005.3333,0.0,0.0,0.0
2018-08-16,3027.0,3027.0,3027.0,3027.0,2850.0,3010.6667,0.0,0.0,0.0
2018-08-17,3053.0,2900.0,3053.0,2907.0,692.0,2992.0,-3.9648,-0.04045539505938312,-0.04045539505938312
2018-08-20,2933.0,2917.0,2967.0,2967.0,5106.0,2985.3333,2.0642,0.0204318410643774,0.0204318410643774
2018-08-21,3000.0,2967.0,3000.0,2967.0,660.0,2978.6667,0.0,0.0,0.0
2018-08-22,2967.0,2963.0,2967.0,2963.0,300.0,2966.0,-0.1124,-0.0011246321617442775,-0.0011246321617442775
2018-08-23,2960.0,2933.0,2963.0,2963.0,489.0,2953.3333,0.0,0.0,0.0
2018-08-24,3000.0,3000.0,3000.0,3000.0,2.0,2972.0,1.2373,0.01229708003252811,0.01229708003252811
2018-08-27,2980.0,2980.0,3000.0,3000.0,2343.0,2978.6667,0.0,0.0,0.0
2018-08-28,3000.0,2900.0,3027.0,2933.0,4523.0,2972.0,-2.2222,-0.022472628579357112,-0.022472628579357112
2018-08-29,3000.0,2993.0,3000.0,3000.0,1799.0,2979.3333,2.2727,0.022472589185356315,0.022472589185356315
2018-08-30,3000.0,3000.0,3020.0,3020.0,534.0,2990.6667,0.6667,0.00664487384444155,0.00664487384444155
2018-08-31,3020.0,3020.0,3060.0,3060.0,1946.0,3002.6667,1.3245,0.013158051897771991,0.013158051897771991
2018-09-03,3067.0,3067.0,3067.0,3067.0,2.0,3016.0,0.2179,0.002176629422534211,0.002176629422534211
2018-09-04,3133.0,3000.0,3133.0,3133.0,2003.0,3056.0,2.1739,0.021506077561380923,0.021506077561380923
2018-09-05,3133.0,3130.0,3167.0,3167.0,8666.0,3089.3333,1.0638,0.010581814593651324,0.010581814593651324
2018-09-06,3080.0,3080.0,3157.0,3157.0,602.0,3116.6667,-0.3158,-0.0031629970051347523,-0.0031629970051347523
2018-09-07,3157.0,3157.0,3157.0,3157.0,602.0,3136.0,0.0,0.0,0.0
