ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
16,Financials,105560_KS,055550_KS,0.576771837,0.815890547,0.332665752,0.665677385,0.998343137,KB Financial Group Inc,"Shinhan Financial Group Co., Ltd",0.599075058
17,Financials,138930_KS,024110_KS,0.922714286,0.722658877,0.851401654,0.522235852,1.373637506,BNK Financial Group Inc,Industrial Bank of Korea,0.588069012
18,Industrials,051600_KS,052690_KS,0.785276777,0.7605818,0.616659616,0.578484674,1.19514429,"KEPCO Plant Service & Engineering Co.,Ltd","KEPCO Engineering & Construction Company, Inc",0.586119662
19,Financials,086790_KS,316140_KS,0.492452881,0.814676463,0.24250984,0.663697739,0.906207579,Hana Financial Group Inc,Woori Financial Group Inc,0.579460159
20,Financials,105560_KS,316140_KS,0.486611738,0.813794565,0.236790984,0.662261594,0.899052578,KB Financial Group Inc,Woori Financial Group Inc,0.577167472
21,Industrials,047810_KS,079550_KS,0.888433667,0.718100477,0.789314381,0.515668295,1.304982676,"Korea Aerospace Industries, Ltd",LIG Nex1 Co Ltd,0.570397512
22,Consumer Discretionary,000270_KS,012330_KS,0.768583059,0.747970315,0.590719918,0.559459592,1.15017951,Kia Motors Corporation,"Hyundai Mobis Co.,Ltd",0.565711657
23,Consumer Discretionary,011210_KS,204320_KS,0.76696085,0.745425334,0.588228945,0.555658928,1.143887873,HYUNDAI WIA Corporation,Mando Corporation,0.562172931
24,Industrials,010140_KS,010620_KS,0.898675225,0.706213734,0.80761716,0.498737838,1.306354998,"Samsung Heavy Industries Co., Ltd","Hyundai Mipo Dockyard Co., Ltd",0.560513702
25,Consumer Discretionary,005380_KS,012330_KS,0.720126727,0.752996092,0.518582503,0.567003114,1.085585617,Hyundai Motor Company,"Hyundai Mobis Co.,Ltd",0.557318992
26,Financials,016360_KS,006800_KS,0.94178327,0.685279,0.886955727,0.469607308,1.356563035,"Samsung Securities Co.,Ltd","Mirae Asset Daewoo Co., Ltd",0.553076992
27,Health Care,005250_KS,006280_KS,0.901618243,0.694802503,0.812915455,0.482750519,1.295665974,Green Cross Holdings Corporation,Green Cross Corporation,0.548783506
28,Industrials,009540_KS,010620_KS,0.837755963,0.709208832,0.701835053,0.502977168,1.204812221,HD Korea Shipbuilding & Offshore Engineering Co Lt,"Hyundai Mipo Dockyard Co., Ltd",0.542748745
29,Industrials,047040_KS,375500_KS,0.741228948,0.735455551,0.549420353,0.540894868,1.090315221,"Daewoo Engineering & Construction Co., Ltd",Dl E&C Ltd,0.542599965
30,Financials,005940_KS,016360_KS,0.925417096,0.672529544,0.856396802,0.452295988,1.30869279,"NH Investment & Securities Co., Ltd","Samsung Securities Co.,Ltd",0.533116151
31,Industrials,272210_KS,079550_KS,0.758232725,0.713168881,0.574916865,0.508609853,1.083526718,Hanwha Systems Ltd,LIG Nex1 Co Ltd,0.521871255
