ranking,sector,ticker1,ticker2,corr_px,corr_r,corr_px**2,corr_r**2,corr**2_sum,name1,name2,corr**2_w_sum
260,Industrials,241560_KS,329180_KS,0.940125296,0.383069614,0.883835571,0.146742329,1.030577901,Doosan Bobcat Inc,"Hyundai Heavy Industries Co., Ltd",0.294160977
262,Industrials,294870_KS,241560_KS,0.920830842,0.394397276,0.847929439,0.155549211,1.00347865,Hyundai Development Company,Doosan Bobcat Inc,0.294025257
284,Health Care,326030_KS,185750_KS,0.924880785,0.372557586,0.855404466,0.138799155,0.99420362,Sk Biopharmaceuticals Ltd,Chong Kun Dang Pharmaceutical,0.282120217
288,Consumer Discretionary,005380_KS,073240_KS,0.955409826,0.350802851,0.912807936,0.12306264,1.035870576,Hyundai Motor Company,"Kumho Tire Co., Inc",0.281011699
295,Materials,006650_KS,011790_KS,0.881369754,0.392231973,0.776812644,0.15384592,0.930658564,"Korea Petrochemical Ind. Co., Ltd","SKC Co., Ltd",0.278439265
309,Industrials,000880_KS,009540_KS,0.949219713,0.343126986,0.901018064,0.117736129,1.018754192,Hanwha Corporation,HD Korea Shipbuilding & Offshore Engineering Co Lt,0.274392516
314,Industrials,402340_KS,375500_KS,0.890428884,0.376493071,0.792863598,0.141747033,0.934610631,SK SQUARE CO LTD,Dl E&C Ltd,0.271970346
318,Industrials,017800_KS,329180_KS,0.856015096,0.394460153,0.732761844,0.155598812,0.888360657,"Hyundai Elevator Co., Ltd","Hyundai Heavy Industries Co., Ltd",0.271031418
329,Industrials,375500_KS,009540_KS,0.871064389,0.381254395,0.75875317,0.145354914,0.904108084,Dl E&C Ltd,HD Korea Shipbuilding & Offshore Engineering Co Lt,0.268034565
332,Materials,003240_KS,010130_KS,0.924119556,0.34679248,0.853996953,0.120265024,0.974261977,"Taekwang Industrial Co., Ltd","Korea Zinc Co., Ltd",0.26701141
349,Consumer Staples,002790_KS,007070_KS,0.823637145,0.39910601,0.678378146,0.159285607,0.837663754,AMOREPACIFIC Group,"GSRetail Co., Ltd",0.263104115
357,Health Care,128940_KS,005250_KS,0.820469927,0.397948531,0.673170901,0.158363033,0.831533934,"Hanmi Pharm. Co., Ltd",Green Cross Holdings Corporation,0.261324607
358,Financials,005940_KS,024110_KS,0.852745241,0.380374277,0.727174446,0.14468459,0.871859036,"NH Investment & Securities Co., Ltd",Industrial Bank of Korea,0.261182561
359,Industrials,000720_KS,064350_KS,0.879211173,0.36406596,0.773012287,0.132544023,0.90555631,"Hyundai Engineering & Construction Co., Ltd",Hyundai Rotem Company,0.260637676
361,Industrials,047050_KS,009540_KS,0.879570827,0.363271371,0.77364484,0.131966089,0.905610929,Posco Daewoo Corporation,HD Korea Shipbuilding & Offshore Engineering Co Lt,0.260301839
364,Consumer Staples,007070_KS,005300_KS,0.915635853,0.336189997,0.838389015,0.113023714,0.951412729,"GSRetail Co., Ltd","Lotte Chilsung Beverage Co.,Ltd",0.258096774
